n_robots,mode,container,t_rel_s,cpu_percent,mem_mb,blk_read_mb,blk_write_mb,net_rx_mb,net_tx_mb
32,startup,robot8-sidecar,10,5.01,53.16,0.0,0.07,0.204,0.147
32,startup,robot8-sidecar,11,4.76,53.18,0.0,0.07,0.205,0.148
32,startup,robot8-sidecar,12,3.49,53.18,0.0,0.07,0.205,0.148
32,startup,robot8-sidecar,13,3.41,53.18,0.0,0.07,0.208,0.148
32,startup,robot8-sidecar,14,4.9,53.18,0.0,0.07,0.208,0.148
32,startup,robot9-sidecar,0,0.0,40.29,0.0,0.023,0.092,0.006
32,startup,robot9-sidecar,1,12.54,48.52,0.0,0.004,0.112,0.022
32,startup,robot9-sidecar,2,3.72,48.63,0.0,0.004,0.129,0.039
32,startup,robot9-sidecar,3,3.96,48.86,0.0,0.008,0.151,0.057
32,startup,robot9-sidecar,4,4.57,48.78,0.0,0.012,0.173,0.077
32,startup,robot9-sidecar,5,4.46,48.81,0.0,0.016,0.193,0.098
32,startup,robot9-sidecar,6,5.15,50.83,0.0,0.016,0.218,0.122
32,startup,robot9-sidecar,8,4.74,52.91,0.0,0.027,0.244,0.143
32,startup,robot9-sidecar,9,2.57,53.2,0.0,0.027,0.253,0.145
32,startup,robot9-sidecar,10,2.81,53.73,0.0,0.031,0.267,0.149
32,startup,robot9-sidecar,11,2.49,53.98,0.0,0.031,0.277,0.15
32,startup,robot9-sidecar,12,2.81,54.34,0.0,0.035,0.286,0.154
32,startup,robot9-sidecar,13,2.07,54.34,0.0,0.035,0.29,0.154
32,startup,robot9-sidecar,14,2.12,54.34,0.0,0.035,0.293,0.154
32,startup,robot9-sidecar,15,2.54,54.34,0.0,0.035,0.294,0.154
32,startup,robot9-sidecar,16,2.28,54.34,0.0,0.035,0.298,0.154
32,startup,secaas,0,0.13,62.46,0.0,1.922,0.014,0.038
32,startup,secaas,1,6.75,62.7,0.0,1.93,0.017,0.042
32,startup,secaas,2,5.95,62.7,0.0,1.93,0.019,0.044
32,startup,secaas,3,18.62,62.98,0.0,1.938,0.028,0.054
32,startup,secaas,4,31.7,63.08,0.0,2.023,0.05,0.083
32,startup,secaas,5,50.24,63.15,0.0,2.133,0.086,0.129
32,startup,secaas,6,51.56,63.21,0.0,2.523,0.139,0.195
32,startup,secaas,7,58.12,63.27,0.0,3.125,0.196,0.264
32,startup,secaas,8,59.94,63.39,0.0,3.992,0.258,0.34
32,startup,secaas,9,45.13,63.37,0.0,4.766,0.303,0.394
32,startup,secaas,10,7.54,63.37,0.0,4.766,0.305,0.397
32,startup,secaas,11,6.32,63.37,0.0,4.773,0.307,0.401
32,startup,secaas,12,6.21,63.38,0.0,4.859,0.308,0.401
32,startup,secaas,13,3.59,63.38,0.0,4.859,0.308,0.401
32,startup,secaas,14,3.42,63.38,0.0,4.859,0.308,0.401
32,startup,secaas,15,8.73,63.41,0.0,4.859,0.315,0.409
64,continuous,robot1-sidecar,0,14.13,62.07,0.0,0.086,0.432,0.336
64,continuous,robot1-sidecar,1,13.12,61.98,0.0,0.094,0.464,0.377
64,continuous,robot1-sidecar,2,11.61,62.02,0.0,0.094,0.504,0.423
64,continuous,robot1-sidecar,3,13.4,62.06,0.0,0.109,0.545,0.471
64,continuous,robot1-sidecar,4,9.81,62.93,0.0,0.109,0.572,0.495
64,continuous,robot1-sidecar,5,11.46,64.52,0.0,0.117,0.608,0.533
64,continuous,robot1-sidecar,6,10.15,63.63,0.0,0.117,0.636,0.559
64,continuous,robot1-sidecar,7,11.03,63.67,0.0,0.125,0.671,0.6
64,continuous,robot1-sidecar,8,12.26,63.68,0.0,0.125,0.694,0.622
64,continuous,robot1-sidecar,9,8.54,63.7,0.0,0.141,0.719,0.643
64,continuous,robot1-sidecar,10,6.73,63.69,0.0,0.141,0.731,0.645
64,continuous,robot1-sidecar,11,5.47,63.7,0.0,0.148,0.745,0.651
64,continuous,robot1-sidecar,12,5.48,63.71,0.0,0.156,0.752,0.653
64,continuous,robot1-sidecar,13,4.8,63.72,0.0,0.156,0.759,0.655
64,continuous,robot1-sidecar,14,4.24,63.72,0.0,0.164,0.768,0.657
64,continuous,robot1-sidecar,15,4.54,63.72,0.0,0.164,0.775,0.66
64,continuous,robot1-sidecar,16,5.08,63.73,0.0,0.172,0.782,0.663
64,continuous,robot1-sidecar,18,5.42,63.73,0.0,0.172,0.789,0.665
64,continuous,robot1-sidecar,19,4.84,63.74,0.0,0.18,0.796,0.668
64,continuous,robot1-sidecar,20,4.94,63.73,0.0,0.18,0.801,0.67
64,continuous,robot1-sidecar,21,16.56,63.75,0.0,0.18,0.82,0.691
64,continuous,robot1-sidecar,22,10.72,63.76,0.0,0.188,0.85,0.721
64,continuous,robot1-sidecar,23,9.81,63.77,0.0,0.188,0.877,0.745
64,continuous,robot1-sidecar,24,10.38,63.78,0.0,0.203,0.915,0.783
64,continuous,robot1-sidecar,25,11.13,63.78,0.0,0.219,0.952,0.818
64,continuous,robot1-sidecar,26,5.42,63.78,0.0,0.219,0.964,0.82
64,continuous,robot1-sidecar,27,7.15,63.79,0.0,0.227,0.987,0.838
64,continuous,robot1-sidecar,28,5.59,63.79,0.0,0.227,0.996,0.84
64,continuous,robot1-sidecar,29,7.26,63.8,0.0,0.234,1.018,0.858
64,continuous,robot1-sidecar,30,6.33,63.8,0.0,0.234,1.031,0.86
64,continuous,robot1-sidecar,31,5.11,63.8,0.0,0.242,1.043,0.863
64,continuous,robot1-sidecar,32,4.76,63.93,0.0,0.242,1.052,0.865
64,continuous,robot1-sidecar,33,4.65,63.93,0.0,0.25,1.06,0.867
64,continuous,robot1-sidecar,34,4.57,63.81,0.0,0.25,1.066,0.869
64,continuous,robot1-sidecar,35,5.21,63.82,0.0,0.258,1.074,0.872
64,continuous,robot1-sidecar,36,5.18,63.82,0.0,0.258,1.08,0.874
64,continuous,robot1-sidecar,37,5.02,63.82,0.0,0.266,1.087,0.877
64,continuous,robot1-sidecar,38,5.37,63.86,0.0,0.266,1.094,0.879
64,continuous,robot1-sidecar,39,4.93,64.07,0.0,0.273,1.101,0.882
64,continuous,robot1-sidecar,40,4.77,64.43,0.0,0.273,1.106,0.883
64,continuous,robot1-sidecar,41,19.75,78.75,0.0,0.281,1.122,0.897
64,continuous,robot1-sidecar,42,10.83,78.77,0.0,0.281,1.151,0.94
64,continuous,robot1-sidecar,43,10.67,78.78,0.0,0.289,1.183,0.975
64,continuous,robot1-sidecar,44,9.06,78.9,0.0,0.289,1.212,1.0
64,continuous,robot1-sidecar,45,10.82,78.79,0.0,0.305,1.246,1.036
64,continuous,robot1-sidecar,46,10.06,78.79,0.0,0.305,1.274,1.06
64,continuous,robot1-sidecar,47,11.44,78.79,0.0,0.312,1.313,1.1
64,continuous,robot1-sidecar,48,10.6,72.22,0.0,0.32,1.338,1.123
64,continuous,robot1-sidecar,49,11.58,64.57,0.0,0.32,1.369,1.16
64,continuous,robot1-sidecar,50,10.76,64.45,0.0,0.328,1.401,1.192
64,continuous,robot1-sidecar,52,10.58,64.46,0.0,0.328,1.433,1.227
64,continuous,robot1-sidecar,53,12.6,42.4,0.0,0.336,1.461,1.255
64,continuous,robot1-sidecar,54,9.95,42.65,0.0,0.336,1.486,1.281
64,continuous,robot1-sidecar,55,9.66,42.53,0.0,0.344,1.509,1.307
64,continuous,robot1-sidecar,56,9.29,42.45,0.0,0.344,1.531,1.333
64,continuous,robot1-sidecar,57,9.8,42.44,0.0,0.352,1.555,1.36
64,continuous,robot1-sidecar,58,12.08,42.41,0.0,0.352,1.575,1.384
64,continuous,robot1-sidecar,59,9.51,42.41,0.0,0.359,1.598,1.411
64,continuous,robot1-sidecar,60,10.08,42.54,0.0,0.359,1.621,1.437
64,continuous,robot1-sidecar,61,11.03,42.54,0.0,0.367,1.642,1.463
64,continuous,robot1-sidecar,62,20.32,56.2,0.0,0.367,1.664,1.492
64,continuous,robot1-sidecar,63,14.67,56.2,0.0,0.375,1.71,1.56
64,continuous,robot1-sidecar,64,12.41,56.21,0.0,0.375,1.751,1.604
64,continuous,robot1-sidecar,65,13.82,58.34,0.0,0.391,1.799,1.657
64,continuous,robot1-sidecar,66,12.99,64.33,0.0,0.391,1.843,1.704
64,continuous,robot1-sidecar,67,14.59,65.89,0.0,0.398,1.89,1.762
64,continuous,robot1-sidecar,68,11.6,65.76,0.0,0.398,1.931,1.81
64,continuous,robot1-sidecar,69,14.33,58.99,0.0,0.406,1.979,1.871
64,continuous,robot1-sidecar,70,11.66,42.69,0.0,0.406,2.018,1.92
64,continuous,robot1-sidecar,71,13.73,42.44,0.0,0.414,2.07,1.98
64,continuous,robot1-sidecar,72,12.59,42.57,0.0,0.414,2.11,2.028
64,continuous,robot1-sidecar,73,13.03,42.45,0.0,0.422,2.154,2.085
64,continuous,robot1-sidecar,74,12.37,42.46,0.0,0.422,2.194,2.133
64,continuous,robot1-sidecar,75,12.73,42.59,0.0,0.43,2.234,2.182
64,continuous,robot1-sidecar,76,11.62,42.59,0.0,0.43,2.272,2.233
64,continuous,robot1-sidecar,77,11.46,42.46,0.0,0.438,2.311,2.285
64,continuous,robot1-sidecar,78,14.32,42.47,0.0,0.438,2.346,2.333
64,continuous,robot1-sidecar,79,11.91,42.46,0.0,0.445,2.383,2.384
64,continuous,robot1-sidecar,80,11.57,42.59,0.0,0.445,2.422,2.434
64,continuous,robot1-sidecar,81,12.68,42.63,0.0,0.453,2.459,2.485
64,continuous,robot1-sidecar,82,22.68,53.26,0.0,0.453,2.492,2.531
64,continuous,robot1-sidecar,83,17.0,53.27,0.0,0.461,2.556,2.614
64,continuous,robot1-sidecar,84,15.85,56.95,0.0,0.461,2.616,2.695
64,continuous,robot1-sidecar,86,18.2,66.52,0.0,0.484,2.678,2.775
64,continuous,robot1-sidecar,87,13.96,66.32,0.0,0.492,2.738,2.848
64,continuous,robot1-sidecar,88,17.42,42.8,0.0,0.492,2.794,2.923
64,continuous,robot1-sidecar,89,15.9,42.82,0.0,0.5,2.854,3.002
64,continuous,robot1-sidecar,90,14.16,42.81,0.0,0.5,2.911,3.075
64,continuous,robot1-sidecar,91,13.43,42.82,0.0,0.523,2.97,3.152
64,continuous,robot1-sidecar,92,11.44,42.76,0.0,0.523,3.012,3.201
64,continuous,robot1-sidecar,93,11.97,42.66,0.0,0.531,3.061,3.258
64,continuous,robot1-sidecar,94,12.36,42.66,0.0,0.531,3.102,3.308
64,continuous,robot1-sidecar,95,12.01,42.54,0.0,0.539,3.143,3.357
64,continuous,robot1-sidecar,96,10.65,42.55,0.0,0.539,3.183,3.408
64,continuous,robot1-sidecar,97,11.95,42.55,0.0,0.547,3.222,3.46
64,continuous,robot1-sidecar,98,11.59,42.67,0.0,0.547,3.259,3.51
64,continuous,robot1-sidecar,99,13.0,42.55,0.0,0.555,3.297,3.56
64,continuous,robot1-sidecar,100,11.82,42.58,0.0,0.555,3.333,3.611
64,continuous,robot1-sidecar,101,10.8,42.68,0.0,0.562,3.371,3.661
64,continuous,robot1-sidecar,102,12.19,42.68,0.0,0.562,3.41,3.712
64,continuous,robot1-sidecar,103,18.84,56.33,0.0,0.57,3.439,3.748
64,continuous,robot1-sidecar,104,16.61,56.33,0.0,0.57,3.495,3.816
64,continuous,robot1-sidecar,105,14.95,56.33,0.0,0.594,3.548,3.883
64,continuous,robot1-sidecar,106,13.83,59.1,0.0,0.594,3.59,3.931
64,continuous,robot1-sidecar,107,14.24,66.43,0.0,0.602,3.64,3.992
64,continuous,robot1-sidecar,108,12.16,66.38,0.0,0.602,3.679,4.038
64,continuous,robot1-sidecar,109,12.65,66.39,0.0,0.609,3.726,4.097
64,continuous,robot1-sidecar,110,14.11,42.65,0.0,0.609,3.77,4.147
64,continuous,robot1-sidecar,111,14.21,42.65,0.0,0.617,3.819,4.209
64,continuous,robot1-sidecar,112,11.96,42.67,0.0,0.633,3.861,4.259
64,continuous,robot1-sidecar,113,10.01,42.65,0.0,0.641,3.897,4.294
64,continuous,robot1-sidecar,114,10.28,42.65,0.0,0.648,3.922,4.32
64,continuous,robot1-sidecar,115,8.89,42.91,0.0,0.648,3.946,4.348
64,continuous,robot1-sidecar,116,8.47,42.66,0.0,0.656,3.971,4.374
64,continuous,robot1-sidecar,117,9.23,42.67,0.0,0.656,3.993,4.401
64,continuous,robot1-sidecar,118,8.4,42.68,0.0,0.664,4.014,4.427
64,continuous,robot1-sidecar,119,9.32,42.8,0.0,0.664,4.039,4.455
64,continuous,robot1-sidecar,121,6.45,42.66,0.0,0.68,4.05,4.468
64,continuous,robot1-sidecar,122,3.27,42.67,0.0,0.68,4.05,4.468
64,continuous,robot1-sidecar,123,3.61,42.66,0.0,0.68,4.052,4.468
64,continuous,robot10-sidecar,0,4.56,62.43,0.0,0.051,0.931,0.294
64,continuous,robot10-sidecar,1,5.69,62.35,0.0,0.055,0.978,0.345
64,continuous,robot10-sidecar,2,5.12,62.38,0.0,0.055,1.029,0.396
64,continuous,robot10-sidecar,4,4.92,62.85,0.0,0.059,1.078,0.439
64,continuous,robot10-sidecar,5,5.7,64.66,0.0,0.062,1.127,0.482
64,continuous,robot10-sidecar,6,4.92,63.94,0.0,0.062,1.165,0.516
64,continuous,robot10-sidecar,7,5.47,63.96,0.0,0.07,1.21,0.56
64,continuous,robot10-sidecar,8,4.76,64.0,0.0,0.078,1.249,0.593
64,continuous,robot10-sidecar,10,2.9,64.01,0.0,0.078,1.276,0.602
64,continuous,robot10-sidecar,11,3.0,64.02,0.0,0.082,1.295,0.608
64,continuous,robot10-sidecar,12,2.55,64.03,0.0,0.082,1.309,0.61
64,continuous,robot10-sidecar,13,2.57,64.04,0.0,0.086,1.325,0.613
64,continuous,robot10-sidecar,14,3.28,64.04,0.0,0.09,1.34,0.616
64,continuous,robot10-sidecar,15,2.61,64.04,0.0,0.09,1.353,0.619
64,continuous,robot10-sidecar,17,2.66,64.04,0.0,0.094,1.367,0.621
64,continuous,robot10-sidecar,18,2.31,64.05,0.0,0.094,1.38,0.624
64,continuous,robot10-sidecar,19,2.81,64.05,0.0,0.098,1.394,0.627
64,continuous,robot10-sidecar,20,6.15,64.07,0.0,0.098,1.415,0.646
64,continuous,robot10-sidecar,21,5.28,64.08,0.0,0.105,1.473,0.707
64,continuous,robot10-sidecar,22,5.64,64.09,0.0,0.105,1.516,0.751
64,continuous,robot10-sidecar,24,5.31,64.1,0.0,0.109,1.566,0.794
64,continuous,robot10-sidecar,25,4.89,64.12,0.0,0.113,1.619,0.842
64,continuous,robot10-sidecar,26,4.56,64.08,0.0,0.117,1.664,0.878
64,continuous,robot10-sidecar,27,5.41,64.1,0.0,0.121,1.703,0.92
64,continuous,robot10-sidecar,29,6.01,64.11,0.0,0.125,1.751,0.965
64,continuous,robot10-sidecar,30,5.54,42.73,0.0,0.125,1.79,0.997
64,continuous,robot10-sidecar,31,3.42,42.73,0.0,0.133,1.816,1.01
64,continuous,robot10-sidecar,32,2.25,42.73,0.0,0.133,1.831,1.012
64,continuous,robot10-sidecar,33,2.56,42.73,0.0,0.137,1.845,1.015
64,continuous,robot10-sidecar,35,2.64,42.73,0.0,0.141,1.862,1.018
64,continuous,robot10-sidecar,36,2.63,42.73,0.0,0.141,1.874,1.021
64,continuous,robot10-sidecar,37,2.48,42.73,0.0,0.145,1.889,1.024
64,continuous,robot10-sidecar,38,2.58,42.73,0.0,0.148,1.902,1.027
64,continuous,robot10-sidecar,39,2.8,42.73,0.0,0.148,1.914,1.029
64,continuous,robot10-sidecar,41,6.98,49.75,0.0,0.152,1.937,1.046
64,continuous,robot10-sidecar,42,5.74,49.76,0.0,0.156,1.986,1.105
64,continuous,robot10-sidecar,43,5.29,50.92,0.0,0.16,2.027,1.148
64,continuous,robot10-sidecar,44,4.87,54.39,0.0,0.16,2.065,1.178
64,continuous,robot10-sidecar,45,5.46,59.64,0.0,0.164,2.117,1.22
64,continuous,robot10-sidecar,47,6.03,64.75,0.0,0.168,2.161,1.26
64,continuous,robot10-sidecar,48,5.16,64.06,0.0,0.168,2.197,1.291
64,continuous,robot10-sidecar,49,5.63,64.1,0.0,0.172,2.247,1.337
64,continuous,robot10-sidecar,50,5.8,64.1,0.0,0.176,2.298,1.387
64,continuous,robot10-sidecar,51,5.48,42.67,0.0,0.176,2.33,1.413
64,continuous,robot10-sidecar,53,4.64,42.68,0.0,0.18,2.372,1.447
64,continuous,robot10-sidecar,54,4.47,42.67,0.0,0.18,2.407,1.48
64,continuous,robot10-sidecar,55,5.11,42.68,0.0,0.184,2.437,1.508
64,continuous,robot10-sidecar,56,4.88,42.69,0.0,0.188,2.474,1.544
64,continuous,robot10-sidecar,57,5.03,42.69,0.0,0.188,2.505,1.574
64,continuous,robot10-sidecar,59,5.05,42.69,0.0,0.191,2.536,1.603
64,continuous,robot10-sidecar,60,4.29,42.7,0.0,0.191,2.566,1.633
64,continuous,robot10-sidecar,61,8.14,43.3,0.0,0.195,2.61,1.683
64,continuous,robot10-sidecar,62,7.36,46.39,0.0,0.199,2.666,1.759
64,continuous,robot10-sidecar,64,8.19,41.83,0.0,0.203,2.737,1.843
64,continuous,robot10-sidecar,65,6.97,41.86,0.0,0.207,2.817,1.934
64,continuous,robot10-sidecar,66,6.12,41.89,0.0,0.207,2.871,1.988
64,continuous,robot10-sidecar,67,7.02,41.93,0.0,0.211,2.931,2.054
64,continuous,robot10-sidecar,68,6.95,41.95,0.0,0.211,2.988,2.116
64,continuous,robot10-sidecar,69,6.86,41.95,0.0,0.219,3.044,2.178
64,continuous,robot10-sidecar,71,7.33,41.96,0.0,0.223,3.11,2.249
64,continuous,robot10-sidecar,72,5.97,41.96,0.0,0.223,3.159,2.303
64,continuous,robot10-sidecar,73,6.75,41.97,0.0,0.227,3.221,2.372
64,continuous,robot10-sidecar,74,6.1,41.97,0.0,0.23,3.273,2.429
64,continuous,robot10-sidecar,76,6.66,41.98,0.0,0.23,3.327,2.489
64,continuous,robot10-sidecar,77,6.66,41.98,0.0,0.234,3.377,2.547
64,continuous,robot10-sidecar,78,6.38,41.98,0.0,0.234,3.429,2.611
64,continuous,robot10-sidecar,79,6.3,41.99,0.0,0.238,3.474,2.665
64,continuous,robot10-sidecar,80,6.34,42.11,0.0,0.242,3.525,2.725
64,continuous,robot10-sidecar,82,10.62,53.89,0.0,0.242,3.584,2.798
64,continuous,robot10-sidecar,83,8.54,53.9,0.0,0.25,3.661,2.898
64,continuous,robot10-sidecar,84,9.4,62.73,0.0,0.25,3.733,2.983
64,continuous,robot10-sidecar,85,9.03,66.41,0.0,0.254,3.817,3.079
64,continuous,robot10-sidecar,86,8.6,42.96,0.0,0.254,3.892,3.162
64,continuous,robot10-sidecar,88,9.15,42.97,0.0,0.258,3.975,3.264
64,continuous,robot10-sidecar,89,7.61,42.98,0.0,0.273,4.048,3.35
64,continuous,robot10-sidecar,90,5.56,42.98,0.0,0.273,4.103,3.41
64,continuous,robot10-sidecar,91,6.78,42.98,0.0,0.277,4.166,3.478
64,continuous,robot10-sidecar,92,7.12,42.99,0.0,0.281,4.23,3.545
64,continuous,robot10-sidecar,94,6.29,42.98,0.0,0.281,4.287,3.606
64,continuous,robot10-sidecar,95,6.33,43.12,0.0,0.285,4.342,3.668
64,continuous,robot10-sidecar,96,5.8,43.0,0.0,0.289,4.395,3.729
64,continuous,robot10-sidecar,98,4.35,43.0,0.0,0.293,4.491,3.842
64,continuous,robot10-sidecar,100,7.29,43.0,0.0,0.293,4.543,3.903
64,continuous,robot10-sidecar,101,6.2,43.0,0.0,0.297,4.597,3.968
64,continuous,robot10-sidecar,102,10.98,56.04,0.0,0.297,4.645,4.03
64,continuous,robot10-sidecar,103,8.6,56.04,0.0,0.305,4.733,4.135
64,continuous,robot10-sidecar,105,7.5,60.6,0.0,0.305,4.792,4.205
64,continuous,robot10-sidecar,106,7.47,64.32,0.0,0.309,4.854,4.27
64,continuous,robot10-sidecar,107,6.82,64.33,0.0,0.312,4.927,4.348
64,continuous,robot10-sidecar,108,7.35,43.09,0.0,0.312,4.975,4.402
64,continuous,robot10-sidecar,109,7.16,43.09,0.0,0.316,5.036,4.466
64,continuous,robot10-sidecar,110,7.2,42.96,0.0,0.32,5.098,4.533
64,continuous,robot10-sidecar,112,7.62,42.96,0.0,0.32,5.164,4.601
64,continuous,robot10-sidecar,113,7.72,42.97,0.0,0.324,5.219,4.661
64,continuous,robot10-sidecar,114,6.47,42.97,0.0,0.324,5.272,4.72
64,continuous,robot10-sidecar,115,7.1,42.97,0.0,0.328,5.327,4.781
64,continuous,robot10-sidecar,117,6.93,42.97,0.0,0.332,5.381,4.844
64,continuous,robot10-sidecar,118,6.94,42.97,0.0,0.332,5.43,4.902
64,continuous,robot10-sidecar,119,6.69,42.98,0.0,0.336,5.477,4.958
64,continuous,robot10-sidecar,120,6.51,42.98,0.0,0.344,5.518,5.007
64,continuous,robot10-sidecar,121,2.39,42.98,0.0,0.344,5.525,5.007
64,continuous,robot10-sidecar,122,2.01,42.98,0.0,0.344,5.532,5.007
64,continuous,robot11-sidecar,0,6.23,72.07,0.0,0.051,0.907,0.22
64,continuous,robot11-sidecar,1,4.76,72.14,0.0,0.055,0.945,0.251
64,continuous,robot11-sidecar,2,4.37,72.17,0.0,0.055,0.983,0.278
64,continuous,robot11-sidecar,4,4.81,72.2,0.0,0.059,1.03,0.316
64,continuous,robot11-sidecar,5,5.23,72.22,0.0,0.062,1.076,0.359
64,continuous,robot11-sidecar,6,4.91,72.26,0.0,0.062,1.108,0.387
64,continuous,robot11-sidecar,7,6.16,67.24,0.0,0.074,1.16,0.436
64,continuous,robot11-sidecar,8,5.52,65.66,0.0,0.078,1.204,0.479
64,continuous,robot11-sidecar,10,5.37,65.66,0.0,0.078,1.243,0.51
64,continuous,robot11-sidecar,11,5.27,65.68,0.0,0.082,1.281,0.542
64,continuous,robot11-sidecar,12,5.71,42.75,0.0,0.082,1.31,0.57
64,continuous,robot11-sidecar,13,4.79,42.75,0.0,0.086,1.346,0.605
64,continuous,robot11-sidecar,14,5.29,42.88,0.0,0.09,1.373,0.632
64,continuous,robot11-sidecar,15,4.53,42.75,0.0,0.09,1.412,0.667
64,continuous,robot11-sidecar,17,5.31,42.76,0.0,0.094,1.444,0.698
64,continuous,robot11-sidecar,18,5.26,42.77,0.0,0.094,1.47,0.726
64,continuous,robot11-sidecar,19,4.75,42.77,0.0,0.098,1.505,0.759
64,continuous,robot11-sidecar,20,8.28,56.55,0.0,0.102,1.545,0.808
64,continuous,robot11-sidecar,21,7.98,56.56,0.0,0.105,1.608,0.884
64,continuous,robot11-sidecar,23,7.62,60.12,0.0,0.109,1.686,0.972
64,continuous,robot11-sidecar,24,7.34,65.74,0.0,0.109,1.75,1.04
64,continuous,robot11-sidecar,25,7.42,65.76,0.0,0.117,1.823,1.12
64,continuous,robot11-sidecar,26,6.21,42.91,0.0,0.117,1.873,1.173
64,continuous,robot11-sidecar,27,7.13,42.94,0.0,0.121,1.937,1.245
64,continuous,robot11-sidecar,29,7.94,42.95,0.0,0.125,2.001,1.316
64,continuous,robot11-sidecar,30,7.05,42.95,0.0,0.125,2.061,1.378
64,continuous,robot11-sidecar,31,5.8,42.76,0.0,0.133,2.099,1.415
64,continuous,robot11-sidecar,32,5.11,42.77,0.0,0.137,2.132,1.446
64,continuous,robot11-sidecar,33,4.8,42.77,0.0,0.137,2.164,1.477
64,continuous,robot11-sidecar,34,4.83,42.77,0.0,0.141,2.197,1.507
64,continuous,robot11-sidecar,36,4.95,42.77,0.0,0.141,2.227,1.538
64,continuous,robot11-sidecar,37,4.98,42.77,0.0,0.145,2.259,1.569
64,continuous,robot11-sidecar,38,4.76,42.77,0.0,0.145,2.289,1.599
64,continuous,robot11-sidecar,39,4.84,42.77,0.0,0.148,2.325,1.634
64,continuous,robot11-sidecar,41,8.75,55.7,0.0,0.156,2.369,1.682
64,continuous,robot11-sidecar,42,7.34,55.7,0.0,0.156,2.42,1.753
64,continuous,robot11-sidecar,43,7.42,59.11,0.0,0.16,2.494,1.843
64,continuous,robot11-sidecar,44,9.12,66.88,0.0,0.16,2.551,1.91
64,continuous,robot11-sidecar,45,7.08,66.84,0.0,0.164,2.621,1.987
64,continuous,robot11-sidecar,47,7.52,43.01,0.0,0.172,2.693,2.063
64,continuous,robot11-sidecar,48,6.4,43.01,0.0,0.172,2.745,2.119
64,continuous,robot11-sidecar,49,7.28,43.01,0.0,0.176,2.808,2.19
64,continuous,robot11-sidecar,50,6.25,43.02,0.0,0.176,2.863,2.25
64,continuous,robot11-sidecar,51,6.78,43.02,0.0,0.18,2.929,2.323
64,continuous,robot11-sidecar,53,5.91,43.03,0.0,0.184,2.987,2.383
64,continuous,robot11-sidecar,54,6.13,43.16,0.0,0.184,3.033,2.438
64,continuous,robot11-sidecar,55,5.62,43.03,0.0,0.191,3.074,2.478
64,continuous,robot11-sidecar,56,4.88,43.03,0.0,0.191,3.103,2.507
64,continuous,robot11-sidecar,57,5.43,43.16,0.0,0.195,3.134,2.537
64,continuous,robot11-sidecar,59,5.29,42.97,0.0,0.199,3.171,2.572
64,continuous,robot11-sidecar,60,4.68,42.97,0.0,0.199,3.202,2.603
64,continuous,robot11-sidecar,61,8.27,53.86,0.0,0.203,3.234,2.636
64,continuous,robot11-sidecar,62,5.7,53.86,0.0,0.207,3.284,2.698
64,continuous,robot11-sidecar,64,5.9,53.87,0.0,0.211,3.338,2.752
64,continuous,robot11-sidecar,65,6.4,58.59,0.0,0.215,3.392,2.807
64,continuous,robot11-sidecar,66,5.27,62.45,0.0,0.215,3.43,2.836
64,continuous,robot11-sidecar,67,5.82,66.32,0.0,0.227,3.482,2.885
64,continuous,robot11-sidecar,68,5.59,66.32,0.0,0.23,3.528,2.929
64,continuous,robot11-sidecar,70,4.62,66.32,0.0,0.23,3.564,2.958
64,continuous,robot11-sidecar,71,5.86,42.98,0.0,0.234,3.61,3.003
64,continuous,robot11-sidecar,72,5.09,42.98,0.0,0.234,3.646,3.033
64,continuous,robot11-sidecar,73,4.87,42.98,0.0,0.238,3.69,3.074
64,continuous,robot11-sidecar,74,5.04,42.99,0.0,0.242,3.726,3.104
64,continuous,robot11-sidecar,76,5.42,43.11,0.0,0.242,3.76,3.135
64,continuous,robot11-sidecar,77,5.02,42.99,0.0,0.246,3.792,3.165
64,continuous,robot11-sidecar,78,4.89,42.99,0.0,0.246,3.82,3.193
64,continuous,robot11-sidecar,79,4.64,42.99,0.0,0.25,3.854,3.227
64,continuous,robot11-sidecar,80,4.8,42.99,0.0,0.254,3.887,3.258
64,continuous,robot11-sidecar,82,8.96,55.9,0.0,0.254,3.93,3.308
64,continuous,robot11-sidecar,83,7.3,55.91,0.0,0.262,3.989,3.382
64,continuous,robot11-sidecar,84,8.67,58.76,0.0,0.262,4.058,3.464
64,continuous,robot11-sidecar,85,8.2,66.04,0.0,0.266,4.125,3.54
64,continuous,robot11-sidecar,86,7.22,65.95,0.0,0.27,4.187,3.604
64,continuous,robot11-sidecar,88,6.69,43.19,0.0,0.27,4.244,3.666
64,continuous,robot11-sidecar,89,6.58,43.07,0.0,0.273,4.308,3.735
64,continuous,robot11-sidecar,90,6.88,43.07,0.0,0.277,4.368,3.799
64,continuous,robot11-sidecar,91,6.98,43.07,0.0,0.277,4.426,3.861
64,continuous,robot11-sidecar,92,7.24,43.07,0.0,0.281,4.486,3.926
64,continuous,robot11-sidecar,94,7.0,43.19,0.0,0.281,4.545,3.988
64,continuous,robot11-sidecar,95,5.81,43.06,0.0,0.293,4.585,4.028
64,continuous,robot11-sidecar,96,5.52,43.06,0.0,0.293,4.615,4.056
64,continuous,robot11-sidecar,97,4.77,43.06,0.0,0.297,4.649,4.089
64,continuous,robot11-sidecar,98,4.89,43.06,0.0,0.301,4.683,4.122
