n_robots,ssp_ms,iterq,cpu_limit,participant,run,role,metric,run_median_s,run_mean_s,participant_group
8,20000.0,1.0,,Robot3,4,verifier,verify_compute,1.9465e-06,2.708071428571429e-06,Robot
8,20000.0,1.0,,Robot3,5,prover,e2e_blockchain,4.136804146,4.1356932475,Robot
8,20000.0,1.0,,Robot3,5,prover,evidence_call,0.006547560500000001,0.0066474495,Robot
8,20000.0,1.0,,Robot3,5,prover,total_lifecycle,4.1505872859999995,4.150341120499999,Robot
8,20000.0,1.0,,Robot3,5,verifier,reaction_time,0.031179734,0.027793993285714285,Robot
8,20000.0,1.0,,Robot3,5,verifier,result_call,0.0066645770000000005,0.007716615142857142,Robot
8,20000.0,1.0,,Robot3,5,verifier,signatures_fetch,0.001763401,0.001967236476190476,Robot
8,20000.0,1.0,,Robot3,5,verifier,total_lifecycle,0.008603813,0.00970719519047619,Robot
8,20000.0,1.0,,Robot3,5,verifier,verify_compute,1.8e-06,1.7882857142857143e-06,Robot
8,20000.0,1.0,,Robot4,1,prover,e2e_blockchain,4.861934393,4.864644836833333,Robot
8,20000.0,1.0,,Robot4,1,prover,evidence_call,0.0083147995,0.009479066333333333,Robot
8,20000.0,1.0,,Robot4,1,prover,total_lifecycle,4.878163496500001,4.883249086666667,Robot
8,20000.0,1.0,,Robot4,2,prover,e2e_blockchain,5.1804754005,5.182776622333333,Robot
8,20000.0,1.0,,Robot4,2,prover,evidence_call,0.017279815,0.017045762333333332,Robot
8,20000.0,1.0,,Robot4,2,prover,total_lifecycle,5.200216997,5.199280562999999,Robot
8,20000.0,1.0,,Robot4,3,prover,e2e_blockchain,4.9728048815,4.8220179065,Robot
8,20000.0,1.0,,Robot4,3,prover,evidence_call,0.0199844115,0.0198627985,Robot
8,20000.0,1.0,,Robot4,3,prover,total_lifecycle,4.9917214185,4.839270156833333,Robot
8,20000.0,1.0,,Robot4,3,verifier,reaction_time,0.040680871,0.036303482857142855,Robot
8,20000.0,1.0,,Robot4,3,verifier,result_call,0.009637441,0.010746963571428571,Robot
8,20000.0,1.0,,Robot4,3,verifier,signatures_fetch,0.0018739310000000001,0.003143330857142857,Robot
8,20000.0,1.0,,Robot4,3,verifier,total_lifecycle,0.013209346,0.013918709142857144,Robot
8,20000.0,1.0,,Robot4,3,verifier,verify_compute,1.528e-06,1.7187142857142857e-06,Robot
8,20000.0,1.0,,Robot4,4,prover,e2e_blockchain,4.8133888225,4.813166111166667,Robot
8,20000.0,1.0,,Robot4,4,prover,evidence_call,0.015996201,0.018892763500000003,Robot
8,20000.0,1.0,,Robot4,4,prover,total_lifecycle,4.829650425,4.830239793666666,Robot
8,20000.0,1.0,,Robot4,5,prover,e2e_blockchain,5.129313284,5.128725941166667,Robot
8,20000.0,1.0,,Robot4,5,prover,evidence_call,0.0147954395,0.015586210666666664,Robot
8,20000.0,1.0,,Robot4,5,prover,total_lifecycle,5.143734071000001,5.143353914333333,Robot
8,20000.0,1.0,,Robot5,1,prover,e2e_blockchain,4.610577348,4.215458409333333,Robot
8,20000.0,1.0,,Robot5,1,prover,evidence_call,0.008058577,0.009799633666666667,Robot
8,20000.0,1.0,,Robot5,1,prover,total_lifecycle,4.630339049,4.231782481,Robot
8,20000.0,1.0,,Robot5,1,verifier,reaction_time,0.0361388775,0.03325771228571429,Robot
8,20000.0,1.0,,Robot5,1,verifier,result_call,0.0071292465,0.008180464428571428,Robot
8,20000.0,1.0,,Robot5,1,verifier,signatures_fetch,0.0019694860000000003,0.002570046642857143,Robot
8,20000.0,1.0,,Robot5,1,verifier,total_lifecycle,0.009324616,0.010775698785714286,Robot
8,20000.0,1.0,,Robot5,1,verifier,verify_compute,1.7994999999999999e-06,1.8361428571428572e-06,Robot
8,20000.0,1.0,,Robot5,2,prover,e2e_blockchain,5.1733780355,5.176971927833333,Robot
8,20000.0,1.0,,Robot5,2,prover,evidence_call,0.0145810785,0.016306011,Robot
8,20000.0,1.0,,Robot5,2,prover,total_lifecycle,5.191507143500001,5.1916999378333335,Robot
8,20000.0,1.0,,Robot5,3,prover,e2e_blockchain,4.9787936635,4.822655793,Robot
8,20000.0,1.0,,Robot5,3,prover,evidence_call,0.008588333,0.008823182166666667,Robot
8,20000.0,1.0,,Robot5,3,prover,total_lifecycle,4.9950814665,4.838462218666667,Robot
8,20000.0,1.0,,Robot5,3,verifier,reaction_time,0.030640802999999998,0.026694823285714285,Robot
8,20000.0,1.0,,Robot5,3,verifier,result_call,0.005977509999999999,0.006899783,Robot
8,20000.0,1.0,,Robot5,3,verifier,signatures_fetch,0.001973335,0.0021258397142857144,Robot
8,20000.0,1.0,,Robot5,3,verifier,total_lifecycle,0.008063029000000001,0.009054001,Robot
8,20000.0,1.0,,Robot5,3,verifier,verify_compute,2.2690000000000002e-06,2.2605714285714285e-06,Robot
8,20000.0,1.0,,Robot5,4,prover,e2e_blockchain,4.287041859,4.145824355166667,Robot
8,20000.0,1.0,,Robot5,4,prover,evidence_call,0.012121303,0.011731701666666665,Robot
8,20000.0,1.0,,Robot5,4,prover,total_lifecycle,4.3041787735,4.161871601833334,Robot
8,20000.0,1.0,,Robot5,4,verifier,reaction_time,0.029484113,0.028298494357142857,Robot
8,20000.0,1.0,,Robot5,4,verifier,result_call,0.0067483385,0.007706490714285715,Robot
8,20000.0,1.0,,Robot5,4,verifier,signatures_fetch,0.001744304,0.001873949714285714,Robot
8,20000.0,1.0,,Robot5,4,verifier,total_lifecycle,0.0085470295,0.00961276807142857,Robot
8,20000.0,1.0,,Robot5,4,verifier,verify_compute,2.1885000000000003e-06,2.8559285714285716e-06,Robot
8,20000.0,1.0,,Robot5,5,prover,e2e_blockchain,5.124350003,5.127911780333334,Robot
8,20000.0,1.0,,Robot5,5,prover,evidence_call,0.0083234915,0.007978988666666667,Robot
8,20000.0,1.0,,Robot5,5,prover,total_lifecycle,5.139548131,5.1419176853333335,Robot
8,20000.0,1.0,,Robot6,1,prover,e2e_blockchain,4.8523576625,4.8579124495,Robot
8,20000.0,1.0,,Robot6,1,prover,evidence_call,0.011139137,0.011187335,Robot
8,20000.0,1.0,,Robot6,1,prover,total_lifecycle,4.8663590325,4.873027233666666,Robot
8,20000.0,1.0,,Robot6,2,prover,e2e_blockchain,5.1812368045,5.181694420166667,Robot
8,20000.0,1.0,,Robot6,2,prover,evidence_call,0.017053286499999997,0.017422403833333332,Robot
8,20000.0,1.0,,Robot6,2,prover,total_lifecycle,5.1997916095,5.197814335833333,Robot
8,20000.0,1.0,,Robot6,3,prover,e2e_blockchain,5.2264574715,5.155462399166667,Robot
8,20000.0,1.0,,Robot6,3,prover,evidence_call,0.020501396999999998,0.020053867333333333,Robot
8,20000.0,1.0,,Robot6,3,prover,total_lifecycle,5.245537956,5.1721040975,Robot
8,20000.0,1.0,,Robot6,4,prover,e2e_blockchain,4.5590915205,4.4792515931666665,Robot
8,20000.0,1.0,,Robot6,4,prover,evidence_call,0.0161064935,0.018996518666666667,Robot
8,20000.0,1.0,,Robot6,4,prover,total_lifecycle,4.5744786635,4.494348789333333,Robot
8,20000.0,1.0,,Robot6,4,verifier,reaction_time,0.025416555,0.02457832085714286,Robot
8,20000.0,1.0,,Robot6,4,verifier,result_call,0.006383333000000001,0.006880646571428571,Robot
8,20000.0,1.0,,Robot6,4,verifier,signatures_fetch,0.00160695,0.0017975285714285712,Robot
8,20000.0,1.0,,Robot6,4,verifier,total_lifecycle,0.007756494,0.008707719857142858,Robot
8,20000.0,1.0,,Robot6,4,verifier,verify_compute,2.1450000000000002e-06,2.0194285714285712e-06,Robot
8,20000.0,1.0,,Robot6,5,prover,e2e_blockchain,5.127252008,5.127967018333334,Robot
8,20000.0,1.0,,Robot6,5,prover,evidence_call,0.014939515,0.015807543833333333,Robot
8,20000.0,1.0,,Robot6,5,prover,total_lifecycle,5.1443951565,5.142314567500001,Robot
8,20000.0,1.0,,Robot7,1,prover,e2e_blockchain,4.8616630579999995,4.866314041666667,Robot
8,20000.0,1.0,,Robot7,1,prover,evidence_call,0.011486496499999999,0.011476232833333334,Robot
8,20000.0,1.0,,Robot7,1,prover,total_lifecycle,4.8744024085,4.881149557166666,Robot
8,20000.0,1.0,,Robot7,2,prover,e2e_blockchain,5.1716641575,5.180369912333333,Robot
8,20000.0,1.0,,Robot7,2,prover,evidence_call,0.012929600500000001,0.015225854166666669,Robot
8,20000.0,1.0,,Robot7,2,prover,total_lifecycle,5.191002069,5.195904192833334,Robot
8,20000.0,1.0,,Robot7,3,prover,e2e_blockchain,5.219967093999999,4.815841939333334,Robot
8,20000.0,1.0,,Robot7,3,prover,evidence_call,0.0095060445,0.009355906833333334,Robot
8,20000.0,1.0,,Robot7,3,prover,total_lifecycle,5.2392387375,4.832881767666667,Robot
8,20000.0,1.0,,Robot7,3,verifier,reaction_time,0.026458111,0.023785642,Robot
8,20000.0,1.0,,Robot7,3,verifier,result_call,0.006481852,0.006645320000000001,Robot
8,20000.0,1.0,,Robot7,3,verifier,signatures_fetch,0.001503985,0.0018372202857142856,Robot
8,20000.0,1.0,,Robot7,3,verifier,total_lifecycle,0.007863934999999999,0.008510689714285714,Robot
8,20000.0,1.0,,Robot7,3,verifier,verify_compute,2.2130000000000002e-06,2.2097142857142858e-06,Robot
8,20000.0,1.0,,Robot7,4,prover,e2e_blockchain,4.8088389445,4.808488353666667,Robot
8,20000.0,1.0,,Robot7,4,prover,evidence_call,0.010200523999999999,0.011716336333333332,Robot
8,20000.0,1.0,,Robot7,4,prover,total_lifecycle,4.8232345809999995,4.8237439355000005,Robot
8,20000.0,1.0,,Robot7,5,prover,e2e_blockchain,5.1283035845,5.129134202166667,Robot
8,20000.0,1.0,,Robot7,5,prover,evidence_call,0.0070636815,0.007363315166666666,Robot
8,20000.0,1.0,,Robot7,5,prover,total_lifecycle,5.1430881920000004,5.1436395280000005,Robot
8,20000.0,1.0,,Robot8,1,prover,e2e_blockchain,4.8606379275,4.867075245,Robot
8,20000.0,1.0,,Robot8,1,prover,evidence_call,0.0119175085,0.012322394166666667,Robot
8,20000.0,1.0,,Robot8,1,prover,total_lifecycle,4.874017643,4.8814267110000005,Robot
8,20000.0,1.0,,Robot8,2,prover,e2e_blockchain,5.173301803,4.845895910333334,Robot
8,20000.0,1.0,,Robot8,2,prover,evidence_call,0.010585388000000001,0.014101063833333335,Robot
8,20000.0,1.0,,Robot8,2,prover,total_lifecycle,5.191761587,4.860653217666667,Robot
8,20000.0,1.0,,Robot8,2,verifier,reaction_time,0.02634616,0.024457505285714283,Robot
8,20000.0,1.0,,Robot8,2,verifier,result_call,0.006960544999999999,0.006649172142857144,Robot
8,20000.0,1.0,,Robot8,2,verifier,signatures_fetch,0.002202397,0.0020856474285714287,Robot
8,20000.0,1.0,,Robot8,2,verifier,total_lifecycle,0.008812961,0.008757982714285715,Robot
8,20000.0,1.0,,Robot8,2,verifier,verify_compute,1.426e-06,1.6194285714285715e-06,Robot
8,20000.0,1.0,,Robot8,3,prover,e2e_blockchain,5.001068114,4.815149137,Robot
8,20000.0,1.0,,Robot8,3,prover,evidence_call,0.009285588499999999,0.009430082666666666,Robot
8,20000.0,1.0,,Robot8,3,prover,total_lifecycle,5.018860826499999,4.830886119,Robot
8,20000.0,1.0,,Robot8,3,verifier,reaction_time,0.023323867,0.022354682428571426,Robot
8,20000.0,1.0,,Robot8,3,verifier,result_call,0.005734961,0.006490553428571429,Robot
8,20000.0,1.0,,Robot8,3,verifier,signatures_fetch,0.001426811,0.0015118272857142859,Robot
8,20000.0,1.0,,Robot8,3,verifier,total_lifecycle,0.00774929,0.008034553857142858,Robot
8,20000.0,1.0,,Robot8,3,verifier,verify_compute,2.4680000000000003e-06,2.7264285714285714e-06,Robot
8,20000.0,1.0,,Robot8,4,prover,e2e_blockchain,4.815883056,4.812916446166667,Robot
8,20000.0,1.0,,Robot8,4,prover,evidence_call,0.009291625,0.009888801166666666,Robot
8,20000.0,1.0,,Robot8,4,prover,total_lifecycle,4.8300639489999995,4.82866505,Robot
8,20000.0,1.0,,Robot8,5,prover,e2e_blockchain,5.126089179,5.1264232823333336,Robot
8,20000.0,1.0,,Robot8,5,prover,evidence_call,0.007278622,0.007962013833333333,Robot
8,20000.0,1.0,,Robot8,5,prover,total_lifecycle,5.1411232565,5.140953034333333,Robot
8,20000.0,1.0,,SECaaS,1,oracle,db_lookup,0.0008975795,0.0009758631666666667,SECaaS
8,20000.0,1.0,,SECaaS,1,oracle,prover_addr_fetch,0.0135966625,0.014866623791666667,SECaaS
8,20000.0,1.0,,SECaaS,1,oracle,reaction_time,0.3526271135,0.35939625983333334,SECaaS
8,20000.0,1.0,,SECaaS,1,oracle,ref_signature_call,0.040400435,0.044148479809523807,SECaaS
8,20000.0,1.0,,SECaaS,1,oracle,total_lifecycle,0.0796600075,0.08535298790476191,SECaaS
8,20000.0,1.0,,SECaaS,1,verifier,reaction_time,0.5093607845,0.49124779716666667,SECaaS
8,20000.0,1.0,,SECaaS,1,verifier,result_call,0.0551154695,0.05915241583333333,SECaaS
8,20000.0,1.0,,SECaaS,1,verifier,signatures_fetch,0.010751505,0.012023642166666668,SECaaS
8,20000.0,1.0,,SECaaS,1,verifier,total_lifecycle,0.1037899175,0.10714388533333334,SECaaS
8,20000.0,1.0,,SECaaS,1,verifier,verify_compute,7.8495e-06,1.0884333333333334e-05,SECaaS
8,20000.0,1.0,,SECaaS,2,oracle,db_lookup,0.0009280155,0.0009712759583333333,SECaaS
8,20000.0,1.0,,SECaaS,2,oracle,prover_addr_fetch,0.010861213000000002,0.011853471791666667,SECaaS
8,20000.0,1.0,,SECaaS,2,oracle,reaction_time,0.283794054,0.27722043229166665,SECaaS
8,20000.0,1.0,,SECaaS,2,oracle,ref_signature_call,0.032838972499999994,0.03341254919047619,SECaaS
8,20000.0,1.0,,SECaaS,2,oracle,total_lifecycle,0.06358259050000001,0.06588644157142858,SECaaS
8,20000.0,1.0,,SECaaS,2,verifier,reaction_time,0.397701598,0.3518527013333333,SECaaS
8,20000.0,1.0,,SECaaS,2,verifier,result_call,0.040393251,0.04048917483333333,SECaaS
8,20000.0,1.0,,SECaaS,2,verifier,signatures_fetch,0.0100248415,0.010284041499999999,SECaaS
8,20000.0,1.0,,SECaaS,2,verifier,total_lifecycle,0.0811832005,0.08135610416666667,SECaaS
8,20000.0,1.0,,SECaaS,2,verifier,verify_compute,7.528999999999999e-06,7.649833333333333e-06,SECaaS
8,20000.0,1.0,,SECaaS,3,oracle,db_lookup,0.0008973535,0.0009497660625,SECaaS
8,20000.0,1.0,,SECaaS,3,oracle,prover_addr_fetch,0.010031104,0.010722157291666666,SECaaS
8,20000.0,1.0,,SECaaS,3,oracle,reaction_time,0.2440658865,0.24842417435416667,SECaaS
8,20000.0,1.0,,SECaaS,3,oracle,ref_signature_call,0.032134312,0.03275839835714286,SECaaS
8,20000.0,1.0,,SECaaS,3,oracle,total_lifecycle,0.062455015499999995,0.06270780345238094,SECaaS
8,20000.0,1.0,,SECaaS,3,verifier,reaction_time,0.37360137849999997,0.312634799,SECaaS
8,20000.0,1.0,,SECaaS,3,verifier,result_call,0.03734955350000001,0.038196576,SECaaS
8,20000.0,1.0,,SECaaS,3,verifier,signatures_fetch,0.00854953,0.008664733166666666,SECaaS
8,20000.0,1.0,,SECaaS,3,verifier,total_lifecycle,0.075705224,0.077126042,SECaaS
8,20000.0,1.0,,SECaaS,3,verifier,verify_compute,6.9180000000000005e-06,7.026166666666666e-06,SECaaS
8,20000.0,1.0,,SECaaS,4,oracle,db_lookup,0.0009068715,0.0009239901875,SECaaS
8,20000.0,1.0,,SECaaS,4,oracle,prover_addr_fetch,0.009849670500000001,0.010393390770833334,SECaaS
8,20000.0,1.0,,SECaaS,4,oracle,reaction_time,0.2544739975,0.24886862710416668,SECaaS
8,20000.0,1.0,,SECaaS,4,oracle,ref_signature_call,0.030764147999999998,0.031991478071428575,SECaaS
8,20000.0,1.0,,SECaaS,4,oracle,total_lifecycle,0.0598495185,0.06118428035714286,SECaaS
8,20000.0,1.0,,SECaaS,4,verifier,reaction_time,0.19527496500000002,0.23219510866666668,SECaaS
8,20000.0,1.0,,SECaaS,4,verifier,result_call,0.036819155,0.038207689999999996,SECaaS
8,20000.0,1.0,,SECaaS,4,verifier,signatures_fetch,0.008507886,0.008589918333333333,SECaaS
8,20000.0,1.0,,SECaaS,4,verifier,total_lifecycle,0.0747891745,0.07607771866666667,SECaaS
8,20000.0,1.0,,SECaaS,4,verifier,verify_compute,7.1545e-06,7.775000000000001e-06,SECaaS
8,20000.0,1.0,,SECaaS,5,oracle,db_lookup,0.0007768635,0.0008072828958333333,SECaaS
8,20000.0,1.0,,SECaaS,5,oracle,prover_addr_fetch,0.009031547000000001,0.009234268354166667,SECaaS
8,20000.0,1.0,,SECaaS,5,oracle,reaction_time,0.2169033245,0.22185343814583333,SECaaS
8,20000.0,1.0,,SECaaS,5,oracle,ref_signature_call,0.0284031465,0.028605649738095238,SECaaS
8,20000.0,1.0,,SECaaS,5,oracle,total_lifecycle,0.0546173185,0.055078689404761905,SECaaS
8,20000.0,1.0,,SECaaS,5,verifier,reaction_time,0.186126956,0.2674188361666667,SECaaS
8,20000.0,1.0,,SECaaS,5,verifier,result_call,0.0359368905,0.0405614335,SECaaS
8,20000.0,1.0,,SECaaS,5,verifier,signatures_fetch,0.008671198,0.008777712833333333,SECaaS
8,20000.0,1.0,,SECaaS,5,verifier,total_lifecycle,0.07174494349999999,0.07666377216666666,SECaaS
8,20000.0,1.0,,SECaaS,5,verifier,verify_compute,7.05e-06,7.269e-06,SECaaS
16,20000.0,1.0,,Robot1,1,prover,e2e_blockchain,5.059876912,4.7891877916666665,Robot
16,20000.0,1.0,,Robot1,1,prover,evidence_call,0.015667903,0.016882512666666665,Robot
16,20000.0,1.0,,Robot1,1,prover,total_lifecycle,5.076801948,4.8064002383333335,Robot
16,20000.0,1.0,,Robot1,1,verifier,reaction_time,0.101512858,0.08060806079999999,Robot
16,20000.0,1.0,,Robot1,1,verifier,result_call,0.009152241,0.011756876666666666,Robot
16,20000.0,1.0,,Robot1,1,verifier,signatures_fetch,0.0018473699999999999,0.0031208614,Robot
16,20000.0,1.0,,Robot1,1,verifier,total_lifecycle,0.010741012,0.0148945524,Robot
16,20000.0,1.0,,Robot1,1,verifier,verify_compute,1.318e-06,1.4685333333333334e-06,Robot
16,20000.0,1.0,,Robot1,2,prover,e2e_blockchain,4.850685164,4.850378876166666,Robot
16,20000.0,1.0,,Robot1,2,prover,evidence_call,0.018029523999999998,0.017827182333333334,Robot
16,20000.0,1.0,,Robot1,2,prover,total_lifecycle,4.870218770999999,4.8682727366666665,Robot
16,20000.0,1.0,,Robot1,3,prover,e2e_blockchain,4.9230631875,4.931772432,Robot
16,20000.0,1.0,,Robot1,3,prover,evidence_call,0.012641525,0.013946900166666667,Robot
16,20000.0,1.0,,Robot1,3,prover,total_lifecycle,4.937436979,4.948299224833334,Robot
16,20000.0,1.0,,Robot1,4,prover,e2e_blockchain,4.533303717000001,4.673516466333333,Robot
16,20000.0,1.0,,Robot1,4,prover,evidence_call,0.014736955,0.015339885666666666,Robot
16,20000.0,1.0,,Robot1,4,prover,total_lifecycle,4.55195045,4.690676116166666,Robot
16,20000.0,1.0,,Robot1,4,verifier,reaction_time,0.078730191,0.06639140113333333,Robot
16,20000.0,1.0,,Robot1,4,verifier,result_call,0.007815416,0.0097579862,Robot
16,20000.0,1.0,,Robot1,4,verifier,signatures_fetch,0.002532501,0.0026117178666666668,Robot
16,20000.0,1.0,,Robot1,4,verifier,total_lifecycle,0.010887290999999999,0.012391147600000001,Robot
16,20000.0,1.0,,Robot1,4,verifier,verify_compute,1.852e-06,1.6772666666666668e-06,Robot
16,20000.0,1.0,,Robot1,5,prover,e2e_blockchain,5.082351773000001,5.083161748666667,Robot
16,20000.0,1.0,,Robot1,5,prover,evidence_call,0.0198734065,0.019241830666666668,Robot
16,20000.0,1.0,,Robot1,5,prover,total_lifecycle,5.0991456895,5.1011111455,Robot
16,20000.0,1.0,,Robot10,1,prover,e2e_blockchain,4.9987019495,5.067971436833333,Robot
16,20000.0,1.0,,Robot10,1,prover,evidence_call,0.008717555,0.0126267775,Robot
16,20000.0,1.0,,Robot10,1,prover,total_lifecycle,5.0175859549999995,5.0850826415000006,Robot
16,20000.0,1.0,,Robot10,2,prover,e2e_blockchain,4.862677731,4.853685296166667,Robot
16,20000.0,1.0,,Robot10,2,prover,evidence_call,0.0123392075,0.012784086666666666,Robot
16,20000.0,1.0,,Robot10,2,prover,total_lifecycle,4.8808383785,4.870433784833334,Robot
16,20000.0,1.0,,Robot10,3,prover,e2e_blockchain,4.900363776,4.900534214666666,Robot
16,20000.0,1.0,,Robot10,3,prover,evidence_call,0.0095511065,0.0109118775,Robot
16,20000.0,1.0,,Robot10,3,prover,total_lifecycle,4.9141724925,4.913731704,Robot
16,20000.0,1.0,,Robot10,4,prover,e2e_blockchain,4.9843239155,4.982776376666667,Robot
16,20000.0,1.0,,Robot10,4,prover,evidence_call,0.007927347,0.008759635,Robot
16,20000.0,1.0,,Robot10,4,prover,total_lifecycle,4.9983216665,4.995941630333333,Robot
16,20000.0,1.0,,Robot10,5,prover,e2e_blockchain,5.071588829,4.739652758166667,Robot
16,20000.0,1.0,,Robot10,5,prover,evidence_call,0.01409769,0.0178179745,Robot
16,20000.0,1.0,,Robot10,5,prover,total_lifecycle,5.0892643815,4.757253983333333,Robot
16,20000.0,1.0,,Robot10,5,verifier,reaction_time,0.068556309,0.06906839719999999,Robot
16,20000.0,1.0,,Robot10,5,verifier,result_call,0.010403316999999999,0.010210250266666667,Robot
16,20000.0,1.0,,Robot10,5,verifier,signatures_fetch,0.002331485,0.002469471866666667,Robot
16,20000.0,1.0,,Robot10,5,verifier,total_lifecycle,0.012871567,0.012702790600000001,Robot
16,20000.0,1.0,,Robot10,5,verifier,verify_compute,1.712e-06,1.8123333333333332e-06,Robot
16,20000.0,1.0,,Robot11,1,prover,e2e_blockchain,4.9918581595,5.054735296666666,Robot
16,20000.0,1.0,,Robot11,1,prover,evidence_call,0.0142300845,0.014357316166666667,Robot
16,20000.0,1.0,,Robot11,1,prover,total_lifecycle,5.004581236,5.069338621166667,Robot
16,20000.0,1.0,,Robot11,2,prover,e2e_blockchain,4.847854663,4.847552516833333,Robot
16,20000.0,1.0,,Robot11,2,prover,evidence_call,0.014806541999999999,0.01581264883333333,Robot
16,20000.0,1.0,,Robot11,2,prover,total_lifecycle,4.868743521999999,4.865074816,Robot
16,20000.0,1.0,,Robot11,3,prover,e2e_blockchain,4.8858806235,4.8950805545,Robot
16,20000.0,1.0,,Robot11,3,prover,evidence_call,0.016733041,0.017008180833333334,Robot
16,20000.0,1.0,,Robot11,3,prover,total_lifecycle,4.8980242185,4.9075531985000005,Robot
16,20000.0,1.0,,Robot11,4,prover,e2e_blockchain,5.0172006924999994,5.003951221,Robot
16,20000.0,1.0,,Robot11,4,prover,evidence_call,0.011237239999999999,0.012742288999999999,Robot
16,20000.0,1.0,,Robot11,4,prover,total_lifecycle,5.0303838485,5.019338576833333,Robot
16,20000.0,1.0,,Robot11,5,prover,e2e_blockchain,5.0713980020000005,5.076147106166666,Robot
16,20000.0,1.0,,Robot11,5,prover,evidence_call,0.018132765000000002,0.019419210500000002,Robot
16,20000.0,1.0,,Robot11,5,prover,total_lifecycle,5.086947111000001,5.0932163201666665,Robot
16,20000.0,1.0,,Robot12,1,prover,e2e_blockchain,4.9948656915,5.0680807615,Robot
16,20000.0,1.0,,Robot12,1,prover,evidence_call,0.013287575,0.014363205499999998,Robot
16,20000.0,1.0,,Robot12,1,prover,total_lifecycle,5.0116411665000005,5.085097168833333,Robot
16,20000.0,1.0,,Robot12,2,prover,e2e_blockchain,4.8404131525,4.839574973833334,Robot
16,20000.0,1.0,,Robot12,2,prover,evidence_call,0.0121013075,0.012788756666666666,Robot
16,20000.0,1.0,,Robot12,2,prover,total_lifecycle,4.8547176405000005,4.852800426,Robot
16,20000.0,1.0,,Robot12,3,prover,e2e_blockchain,4.8952554930000005,4.902085144666667,Robot
16,20000.0,1.0,,Robot12,3,prover,evidence_call,0.007851794499999998,0.009304499499999999,Robot
16,20000.0,1.0,,Robot12,3,prover,total_lifecycle,4.9078921095000005,4.914900866666667,Robot
16,20000.0,1.0,,Robot12,4,prover,e2e_blockchain,5.0015805975,4.993585129333334,Robot
16,20000.0,1.0,,Robot12,4,prover,evidence_call,0.008488993,0.009693721166666667,Robot
16,20000.0,1.0,,Robot12,4,prover,total_lifecycle,5.013110905,5.006725939666667,Robot
16,20000.0,1.0,,Robot12,5,prover,e2e_blockchain,5.0786016905,5.077547734666667,Robot
16,20000.0,1.0,,Robot12,5,prover,evidence_call,0.0122252025,0.013588985166666666,Robot
16,20000.0,1.0,,Robot12,5,prover,total_lifecycle,5.094821839,5.094497430833333,Robot
16,20000.0,1.0,,Robot13,1,prover,e2e_blockchain,5.004747824,5.065602266833333,Robot
16,20000.0,1.0,,Robot13,1,prover,evidence_call,0.017839904000000004,0.017001551666666666,Robot
16,20000.0,1.0,,Robot13,1,prover,total_lifecycle,5.018694330999999,5.08123933,Robot
16,20000.0,1.0,,Robot13,2,prover,e2e_blockchain,5.314160328,5.1664047528333334,Robot
16,20000.0,1.0,,Robot13,2,prover,evidence_call,0.011971232000000002,0.0162466315,Robot
