n_robots,participant,run,role,metric,duration_s
64,SECaaS,3,oracle,reaction_time,0.40820061700000004
64,SECaaS,3,oracle,reaction_time,0.521876273
64,SECaaS,3,oracle,reaction_time,0.613647559
64,SECaaS,3,oracle,reaction_time,0.715774818
64,SECaaS,3,oracle,reaction_time,0.818850972
64,SECaaS,3,oracle,reaction_time,0.944512835
64,SECaaS,3,oracle,reaction_time,1.083479601
64,SECaaS,3,oracle,reaction_time,1.186095002
64,SECaaS,3,oracle,reaction_time,1.289232275
64,SECaaS,3,oracle,reaction_time,1.394281496
64,SECaaS,3,oracle,reaction_time,1.507708643
64,SECaaS,3,oracle,reaction_time,1.609669274
64,SECaaS,3,oracle,reaction_time,1.710430486
64,SECaaS,3,oracle,reaction_time,1.8355121699999999
64,SECaaS,3,oracle,reaction_time,1.9320113730000001
64,SECaaS,3,oracle,reaction_time,2.023885705
64,SECaaS,3,oracle,reaction_time,2.141722796
64,SECaaS,3,oracle,reaction_time,2.24702057
64,SECaaS,3,oracle,reaction_time,2.3661336900000003
64,SECaaS,3,oracle,reaction_time,2.455722883
64,SECaaS,3,oracle,reaction_time,2.551375196
64,SECaaS,3,oracle,reaction_time,2.645761738
64,SECaaS,3,oracle,reaction_time,2.7389530260000003
64,SECaaS,3,oracle,reaction_time,2.834589652
64,SECaaS,3,oracle,reaction_time,2.931008831
64,SECaaS,3,oracle,reaction_time,3.033030028
64,SECaaS,3,oracle,reaction_time,3.137751683
64,SECaaS,3,oracle,reaction_time,3.2513585509999996
64,SECaaS,3,oracle,reaction_time,3.353019293
64,SECaaS,3,oracle,reaction_time,3.4590753359999997
64,SECaaS,3,oracle,reaction_time,3.5499672909999997
64,SECaaS,3,oracle,reaction_time,3.6465603420000003
64,SECaaS,3,oracle,reaction_time,3.793360139
64,SECaaS,3,oracle,reaction_time,3.900255765
64,SECaaS,3,oracle,reaction_time,4.015713605999999
64,SECaaS,3,oracle,reaction_time,4.117019838999999
64,SECaaS,3,oracle,reaction_time,4.208708467
64,SECaaS,3,oracle,reaction_time,4.300702748
64,SECaaS,3,oracle,reaction_time,4.3899454239999995
64,SECaaS,3,oracle,reaction_time,4.484753852
64,SECaaS,3,oracle,reaction_time,4.572976716
64,SECaaS,3,oracle,reaction_time,4.658544115
64,SECaaS,3,oracle,reaction_time,4.747697516000001
64,SECaaS,3,oracle,reaction_time,4.830698963
64,SECaaS,3,oracle,reaction_time,4.9219100749999996
64,SECaaS,3,oracle,reaction_time,5.015622115999999
64,SECaaS,3,oracle,reaction_time,5.11410449
64,SECaaS,3,oracle,reaction_time,5.204566128000001
64,SECaaS,3,oracle,reaction_time,5.297783338
64,SECaaS,3,oracle,reaction_time,5.405478818
64,SECaaS,3,oracle,reaction_time,5.505483435
64,SECaaS,3,oracle,reaction_time,5.620993091
64,SECaaS,3,oracle,reaction_time,5.716987195
64,SECaaS,3,oracle,reaction_time,5.84129554
64,SECaaS,3,oracle,reaction_time,5.945541135
64,SECaaS,3,oracle,reaction_time,6.046566427
64,SECaaS,3,oracle,reaction_time,6.135583835
64,SECaaS,3,oracle,reaction_time,6.225974367
64,SECaaS,3,oracle,reaction_time,6.315658108
64,SECaaS,3,oracle,reaction_time,6.406382831
64,SECaaS,3,oracle,reaction_time,6.494718105
64,SECaaS,3,oracle,prover_addr_fetch,0.048231568
64,SECaaS,3,oracle,prover_addr_fetch,0.014628538
64,SECaaS,3,oracle,prover_addr_fetch,0.014548066
64,SECaaS,3,oracle,prover_addr_fetch,0.013857075
64,SECaaS,3,oracle,prover_addr_fetch,0.012960049
64,SECaaS,3,oracle,prover_addr_fetch,0.012747389999999999
64,SECaaS,3,oracle,prover_addr_fetch,0.010561413
64,SECaaS,3,oracle,prover_addr_fetch,0.011111366999999999
64,SECaaS,3,oracle,prover_addr_fetch,0.017526708
64,SECaaS,3,oracle,prover_addr_fetch,0.012168587
64,SECaaS,3,oracle,prover_addr_fetch,0.01234491
64,SECaaS,3,oracle,prover_addr_fetch,0.011798147
64,SECaaS,3,oracle,prover_addr_fetch,0.016702857999999998
64,SECaaS,3,oracle,prover_addr_fetch,0.012653586000000001
64,SECaaS,3,oracle,prover_addr_fetch,0.011009423999999999
64,SECaaS,3,oracle,prover_addr_fetch,0.018728957999999997
64,SECaaS,3,oracle,prover_addr_fetch,0.009878022
64,SECaaS,3,oracle,prover_addr_fetch,0.010949943
64,SECaaS,3,oracle,prover_addr_fetch,0.012714192000000001
64,SECaaS,3,oracle,prover_addr_fetch,0.011025283
64,SECaaS,3,oracle,prover_addr_fetch,0.013985954
64,SECaaS,3,oracle,prover_addr_fetch,0.010557854
64,SECaaS,3,oracle,prover_addr_fetch,0.012208983
64,SECaaS,3,oracle,prover_addr_fetch,0.010799167
64,SECaaS,3,oracle,prover_addr_fetch,0.011999010000000001
64,SECaaS,3,oracle,prover_addr_fetch,0.014393931
64,SECaaS,3,oracle,prover_addr_fetch,0.011366622
64,SECaaS,3,oracle,prover_addr_fetch,0.010298336000000002
64,SECaaS,3,oracle,prover_addr_fetch,0.01132347
64,SECaaS,3,oracle,prover_addr_fetch,0.013172679999999999
64,SECaaS,3,oracle,prover_addr_fetch,0.013662623
64,SECaaS,3,oracle,prover_addr_fetch,0.012348008
64,SECaaS,3,oracle,prover_addr_fetch,0.010507216
64,SECaaS,3,oracle,prover_addr_fetch,0.009768615999999999
64,SECaaS,3,oracle,prover_addr_fetch,0.011480333999999998
64,SECaaS,3,oracle,prover_addr_fetch,0.010895664
64,SECaaS,3,oracle,prover_addr_fetch,0.014006773
64,SECaaS,3,oracle,prover_addr_fetch,0.011520037
64,SECaaS,3,oracle,prover_addr_fetch,0.011217670999999999
64,SECaaS,3,oracle,prover_addr_fetch,0.012267786
64,SECaaS,3,oracle,prover_addr_fetch,0.010143135
64,SECaaS,3,oracle,prover_addr_fetch,0.009732332
64,SECaaS,3,oracle,prover_addr_fetch,0.010975210000000001
64,SECaaS,3,oracle,prover_addr_fetch,0.009275183
64,SECaaS,3,oracle,prover_addr_fetch,0.010676778999999999
64,SECaaS,3,oracle,prover_addr_fetch,0.009227827
64,SECaaS,3,oracle,prover_addr_fetch,0.010173406
64,SECaaS,3,oracle,prover_addr_fetch,0.010578497000000001
64,SECaaS,3,oracle,prover_addr_fetch,0.01335683
64,SECaaS,3,oracle,prover_addr_fetch,0.009293889999999999
64,SECaaS,3,oracle,prover_addr_fetch,0.009884491
64,SECaaS,3,oracle,prover_addr_fetch,0.010267417
64,SECaaS,3,oracle,prover_addr_fetch,0.014201366
64,SECaaS,3,oracle,prover_addr_fetch,0.010940937
64,SECaaS,3,oracle,prover_addr_fetch,0.010654835
64,SECaaS,3,oracle,prover_addr_fetch,0.012389808
64,SECaaS,3,oracle,prover_addr_fetch,0.01091152
64,SECaaS,3,oracle,prover_addr_fetch,0.016542598000000002
64,SECaaS,3,oracle,prover_addr_fetch,0.010133335
64,SECaaS,3,oracle,prover_addr_fetch,0.009028148
64,SECaaS,3,oracle,prover_addr_fetch,0.009252813
64,SECaaS,3,oracle,prover_addr_fetch,0.009510175000000001
64,SECaaS,3,oracle,prover_addr_fetch,0.008978747
64,SECaaS,3,oracle,prover_addr_fetch,0.00944625
64,SECaaS,3,oracle,db_lookup,0.0025927479999999998
64,SECaaS,3,oracle,db_lookup,0.0010281020000000001
64,SECaaS,3,oracle,db_lookup,0.000924845
64,SECaaS,3,oracle,db_lookup,0.000893034
64,SECaaS,3,oracle,db_lookup,0.000996401
64,SECaaS,3,oracle,db_lookup,0.0011869320000000001
64,SECaaS,3,oracle,db_lookup,0.001595376
64,SECaaS,3,oracle,db_lookup,0.000982066
64,SECaaS,3,oracle,db_lookup,0.001309329
64,SECaaS,3,oracle,db_lookup,0.0008970209999999999
64,SECaaS,3,oracle,db_lookup,0.000989165
64,SECaaS,3,oracle,db_lookup,0.0012528440000000001
64,SECaaS,3,oracle,db_lookup,0.001054388
64,SECaaS,3,oracle,db_lookup,0.00114417
64,SECaaS,3,oracle,db_lookup,0.0010363640000000001
64,SECaaS,3,oracle,db_lookup,0.001035224
64,SECaaS,3,oracle,db_lookup,0.001143508
64,SECaaS,3,oracle,db_lookup,0.0011300840000000002
64,SECaaS,3,oracle,db_lookup,0.001252453
64,SECaaS,3,oracle,db_lookup,0.001313928
64,SECaaS,3,oracle,db_lookup,0.001237679
64,SECaaS,3,oracle,db_lookup,0.001941697
64,SECaaS,3,oracle,db_lookup,0.001157015
64,SECaaS,3,oracle,db_lookup,0.001064392
64,SECaaS,3,oracle,db_lookup,0.001196504
64,SECaaS,3,oracle,db_lookup,0.001036357
64,SECaaS,3,oracle,db_lookup,0.0016579090000000002
64,SECaaS,3,oracle,db_lookup,0.0013994869999999998
64,SECaaS,3,oracle,db_lookup,0.001131384
64,SECaaS,3,oracle,db_lookup,0.00115734
64,SECaaS,3,oracle,db_lookup,0.001093141
64,SECaaS,3,oracle,db_lookup,0.00133522
64,SECaaS,3,oracle,db_lookup,0.001022205
64,SECaaS,3,oracle,db_lookup,0.0011740980000000002
64,SECaaS,3,oracle,db_lookup,0.001980831
64,SECaaS,3,oracle,db_lookup,0.0012749550000000001
64,SECaaS,3,oracle,db_lookup,0.002584753
64,SECaaS,3,oracle,db_lookup,0.001791878
64,SECaaS,3,oracle,db_lookup,0.001347005
64,SECaaS,3,oracle,db_lookup,0.001159179
64,SECaaS,3,oracle,db_lookup,0.000986782
64,SECaaS,3,oracle,db_lookup,0.001070311
64,SECaaS,3,oracle,db_lookup,0.0010678049999999998
64,SECaaS,3,oracle,db_lookup,0.001150867
64,SECaaS,3,oracle,db_lookup,0.001178389
64,SECaaS,3,oracle,db_lookup,0.001230458
64,SECaaS,3,oracle,db_lookup,0.001217446
64,SECaaS,3,oracle,db_lookup,0.001037507
64,SECaaS,3,oracle,db_lookup,0.001018678
64,SECaaS,3,oracle,db_lookup,0.001034822
64,SECaaS,3,oracle,db_lookup,0.001653279
64,SECaaS,3,oracle,db_lookup,0.001397845
64,SECaaS,3,oracle,db_lookup,0.0010591440000000001
64,SECaaS,3,oracle,db_lookup,0.0010861879999999999
64,SECaaS,3,oracle,db_lookup,0.00100483
64,SECaaS,3,oracle,db_lookup,0.002215471
64,SECaaS,3,oracle,db_lookup,0.0010062530000000001
64,SECaaS,3,oracle,db_lookup,0.000942361
64,SECaaS,3,oracle,db_lookup,0.0010389280000000002
64,SECaaS,3,oracle,db_lookup,0.001081208
64,SECaaS,3,oracle,db_lookup,0.000948188
64,SECaaS,3,oracle,db_lookup,0.001068491
64,SECaaS,3,oracle,db_lookup,0.000983815
64,SECaaS,3,oracle,db_lookup,0.000880451
64,SECaaS,4,verifier,reaction_time,0.000403624
64,SECaaS,4,verifier,reaction_time,0.147280288
64,SECaaS,4,verifier,reaction_time,0.260725305
64,SECaaS,4,verifier,reaction_time,0.38415156
64,SECaaS,4,verifier,reaction_time,0.47503719
64,SECaaS,4,verifier,reaction_time,0.563472693
64,SECaaS,4,verifier,reaction_time,0.675443849
64,SECaaS,4,verifier,reaction_time,0.7764213680000001
64,SECaaS,4,verifier,reaction_time,0.881798144
64,SECaaS,4,verifier,reaction_time,0.975472769
64,SECaaS,4,verifier,reaction_time,1.090667205
64,SECaaS,4,verifier,reaction_time,1.193335786
64,SECaaS,4,verifier,reaction_time,1.325424456
64,SECaaS,4,verifier,reaction_time,1.43522099
64,SECaaS,4,verifier,reaction_time,1.558676964
64,SECaaS,4,verifier,reaction_time,1.6827219379999998
64,SECaaS,4,verifier,reaction_time,1.8273951
64,SECaaS,4,verifier,reaction_time,1.9780252109999998
64,SECaaS,4,verifier,reaction_time,2.069788704
64,SECaaS,4,verifier,reaction_time,2.166131535
64,SECaaS,4,verifier,reaction_time,2.275308132
64,SECaaS,4,verifier,reaction_time,2.4018367990000002
64,SECaaS,4,verifier,reaction_time,2.5156941919999998
64,SECaaS,4,verifier,reaction_time,2.612532537
64,SECaaS,4,verifier,reaction_time,2.707209456
64,SECaaS,4,verifier,reaction_time,2.798924457
64,SECaaS,4,verifier,reaction_time,2.888118956
64,SECaaS,4,verifier,reaction_time,2.983100144
64,SECaaS,4,verifier,reaction_time,3.090408264
64,SECaaS,4,verifier,reaction_time,3.191800937
64,SECaaS,4,verifier,reaction_time,3.309867513
64,SECaaS,4,verifier,reaction_time,3.406878352
64,SECaaS,4,verifier,reaction_time,3.502344917
64,SECaaS,4,verifier,reaction_time,3.5997190609999996
64,SECaaS,4,verifier,reaction_time,3.727114504
64,SECaaS,4,verifier,reaction_time,3.839109407
64,SECaaS,4,verifier,reaction_time,3.944276095
64,SECaaS,4,verifier,reaction_time,4.045181767
64,SECaaS,4,verifier,reaction_time,4.136375907
64,SECaaS,4,verifier,reaction_time,4.245420213
64,SECaaS,4,verifier,reaction_time,4.338956240000001
64,SECaaS,4,verifier,reaction_time,4.4355168030000005
64,SECaaS,4,verifier,reaction_time,4.5386410470000005
64,SECaaS,4,verifier,reaction_time,4.643199410999999
64,SECaaS,4,verifier,reaction_time,2.840412872
64,SECaaS,4,verifier,reaction_time,2.9424323180000003
64,SECaaS,4,verifier,reaction_time,3.043849762
64,SECaaS,4,verifier,reaction_time,3.139842968
64,SECaaS,4,verifier,reaction_time,3.2298278209999998
64,SECaaS,4,verifier,reaction_time,3.322126301
64,SECaaS,4,verifier,reaction_time,3.444895841
64,SECaaS,4,verifier,reaction_time,3.5444385179999998
64,SECaaS,4,verifier,reaction_time,3.634581555
64,SECaaS,4,verifier,reaction_time,3.7637532
64,SECaaS,4,verifier,reaction_time,3.856458067
64,SECaaS,4,verifier,reaction_time,3.950103226
64,SECaaS,4,verifier,reaction_time,4.046831646
64,SECaaS,4,verifier,reaction_time,4.133476737
64,SECaaS,4,verifier,reaction_time,4.217853859
64,SECaaS,4,verifier,reaction_time,4.304017641000001
64,SECaaS,4,verifier,reaction_time,4.434088149
64,SECaaS,4,verifier,reaction_time,4.525143771
64,SECaaS,4,verifier,reaction_time,4.613693069
64,SECaaS,4,verifier,reaction_time,4.703023023
64,SECaaS,4,verifier,signatures_fetch,0.013129485000000002
64,SECaaS,4,verifier,signatures_fetch,0.011872557
64,SECaaS,4,verifier,signatures_fetch,0.01392884
64,SECaaS,4,verifier,signatures_fetch,0.010231611
64,SECaaS,4,verifier,signatures_fetch,0.009753247999999999
64,SECaaS,4,verifier,signatures_fetch,0.016166353
64,SECaaS,4,verifier,signatures_fetch,0.01353455
64,SECaaS,4,verifier,signatures_fetch,0.011660764
64,SECaaS,4,verifier,signatures_fetch,0.009842006
64,SECaaS,4,verifier,signatures_fetch,0.010581021
64,SECaaS,4,verifier,signatures_fetch,0.013796488999999999
64,SECaaS,4,verifier,signatures_fetch,0.01201362
64,SECaaS,4,verifier,signatures_fetch,0.013095101
64,SECaaS,4,verifier,signatures_fetch,0.014424564
64,SECaaS,4,verifier,signatures_fetch,0.010438507
64,SECaaS,4,verifier,signatures_fetch,0.023359247
64,SECaaS,4,verifier,signatures_fetch,0.014335852
64,SECaaS,4,verifier,signatures_fetch,0.00885931
64,SECaaS,4,verifier,signatures_fetch,0.013262665
64,SECaaS,4,verifier,signatures_fetch,0.013582051999999999
64,SECaaS,4,verifier,signatures_fetch,0.015404550000000001
64,SECaaS,4,verifier,signatures_fetch,0.013792256
64,SECaaS,4,verifier,signatures_fetch,0.010586047000000001
64,SECaaS,4,verifier,signatures_fetch,0.011630965
64,SECaaS,4,verifier,signatures_fetch,0.011194835
64,SECaaS,4,verifier,signatures_fetch,0.009869992
64,SECaaS,4,verifier,signatures_fetch,0.010337391
64,SECaaS,4,verifier,signatures_fetch,0.011615325999999999
64,SECaaS,4,verifier,signatures_fetch,0.010802657
64,SECaaS,4,verifier,signatures_fetch,0.010520951
64,SECaaS,4,verifier,signatures_fetch,0.011605442
64,SECaaS,4,verifier,signatures_fetch,0.01051706
64,SECaaS,4,verifier,signatures_fetch,0.008656799
64,SECaaS,4,verifier,signatures_fetch,0.014158697999999999
64,SECaaS,4,verifier,signatures_fetch,0.013541099000000001
64,SECaaS,4,verifier,signatures_fetch,0.010084384
64,SECaaS,4,verifier,signatures_fetch,0.009627404
64,SECaaS,4,verifier,signatures_fetch,0.010155744
64,SECaaS,4,verifier,signatures_fetch,0.013573136
64,SECaaS,4,verifier,signatures_fetch,0.010035337
64,SECaaS,4,verifier,signatures_fetch,0.009800768
64,SECaaS,4,verifier,signatures_fetch,0.011722405
64,SECaaS,4,verifier,signatures_fetch,0.018129466
64,SECaaS,4,verifier,signatures_fetch,0.010218844000000001
64,SECaaS,4,verifier,signatures_fetch,0.00948865
64,SECaaS,4,verifier,signatures_fetch,0.011612898
64,SECaaS,4,verifier,signatures_fetch,0.012103257
64,SECaaS,4,verifier,signatures_fetch,0.008634757
64,SECaaS,4,verifier,signatures_fetch,0.008365876
64,SECaaS,4,verifier,signatures_fetch,0.025848348
64,SECaaS,4,verifier,signatures_fetch,0.00987195
64,SECaaS,4,verifier,signatures_fetch,0.00840555
64,SECaaS,4,verifier,signatures_fetch,0.010530946999999999
64,SECaaS,4,verifier,signatures_fetch,0.008579093
64,SECaaS,4,verifier,signatures_fetch,0.009444599
64,SECaaS,4,verifier,signatures_fetch,0.008942572
64,SECaaS,4,verifier,signatures_fetch,0.008608649
64,SECaaS,4,verifier,signatures_fetch,0.008504926
64,SECaaS,4,verifier,signatures_fetch,0.009223333
64,SECaaS,4,verifier,signatures_fetch,0.008385202
64,SECaaS,4,verifier,signatures_fetch,0.008493361
64,SECaaS,4,verifier,signatures_fetch,0.008327209
64,SECaaS,4,verifier,signatures_fetch,0.008659477
64,SECaaS,4,verifier,signatures_fetch,0.009961649
64,SECaaS,4,verifier,verify_compute,8.854e-06
64,SECaaS,4,verifier,verify_compute,9.131e-06
64,SECaaS,4,verifier,verify_compute,1.1936e-05
64,SECaaS,4,verifier,verify_compute,8.616999999999999e-06
64,SECaaS,4,verifier,verify_compute,8.113e-06
64,SECaaS,4,verifier,verify_compute,2.158e-05
64,SECaaS,4,verifier,verify_compute,8.626999999999999e-06
64,SECaaS,4,verifier,verify_compute,7.849e-06
64,SECaaS,4,verifier,verify_compute,8.293999999999999e-06
64,SECaaS,4,verifier,verify_compute,2.7899000000000002e-05
64,SECaaS,4,verifier,verify_compute,8.771e-06
64,SECaaS,4,verifier,verify_compute,8.524e-06
64,SECaaS,4,verifier,verify_compute,8.483e-06
64,SECaaS,4,verifier,verify_compute,1.2091e-05
64,SECaaS,4,verifier,verify_compute,1.1363e-05
64,SECaaS,4,verifier,verify_compute,9.334e-06
64,SECaaS,4,verifier,verify_compute,8.389e-06
64,SECaaS,4,verifier,verify_compute,8.398e-06
64,SECaaS,4,verifier,verify_compute,8.352e-06
64,SECaaS,4,verifier,verify_compute,1.0415000000000001e-05
64,SECaaS,4,verifier,verify_compute,8.786e-06
64,SECaaS,4,verifier,verify_compute,1.6057e-05
64,SECaaS,4,verifier,verify_compute,7.668e-06
64,SECaaS,4,verifier,verify_compute,8.133e-06
64,SECaaS,4,verifier,verify_compute,7.405e-06
64,SECaaS,4,verifier,verify_compute,7.297e-06
64,SECaaS,4,verifier,verify_compute,7.474e-06
64,SECaaS,4,verifier,verify_compute,7.812e-06
64,SECaaS,4,verifier,verify_compute,1.0824999999999999e-05
64,SECaaS,4,verifier,verify_compute,8.035e-06
64,SECaaS,4,verifier,verify_compute,7.939999999999999e-06
64,SECaaS,4,verifier,verify_compute,8.098e-06
64,SECaaS,4,verifier,verify_compute,7.433000000000001e-06
64,SECaaS,4,verifier,verify_compute,8.035999999999999e-06
64,SECaaS,4,verifier,verify_compute,7.64e-06
64,SECaaS,4,verifier,verify_compute,7.28e-06
64,SECaaS,4,verifier,verify_compute,2.465e-05
64,SECaaS,4,verifier,verify_compute,7.643e-06
64,SECaaS,4,verifier,verify_compute,8.030000000000001e-06
64,SECaaS,4,verifier,verify_compute,7.963e-06
64,SECaaS,4,verifier,verify_compute,8.076e-06
64,SECaaS,4,verifier,verify_compute,1.1628e-05
64,SECaaS,4,verifier,verify_compute,7.987e-06
64,SECaaS,4,verifier,verify_compute,8.527e-06
64,SECaaS,4,verifier,verify_compute,7.668e-06
64,SECaaS,4,verifier,verify_compute,2.3469000000000002e-05
64,SECaaS,4,verifier,verify_compute,7.837e-06
64,SECaaS,4,verifier,verify_compute,2.3257e-05
64,SECaaS,4,verifier,verify_compute,7.435e-06
64,SECaaS,4,verifier,verify_compute,8.15e-06
64,SECaaS,4,verifier,verify_compute,7.324e-06
64,SECaaS,4,verifier,verify_compute,6.999e-06
64,SECaaS,4,verifier,verify_compute,7.76e-06
64,SECaaS,4,verifier,verify_compute,7.052e-06
64,SECaaS,4,verifier,verify_compute,6.869e-06
64,SECaaS,4,verifier,verify_compute,7.049e-06
64,SECaaS,4,verifier,verify_compute,7.502e-06
64,SECaaS,4,verifier,verify_compute,7.205e-06
64,SECaaS,4,verifier,verify_compute,6.910000000000001e-06
64,SECaaS,4,verifier,verify_compute,7.551e-06
64,SECaaS,4,verifier,verify_compute,6.326e-06
64,SECaaS,4,verifier,verify_compute,6.586e-06
64,SECaaS,4,verifier,verify_compute,7.739e-06
64,SECaaS,4,verifier,verify_compute,7.631999999999999e-06
64,SECaaS,4,verifier,result_call,0.053804088
64,SECaaS,4,verifier,result_call,0.051644353999999996
64,SECaaS,4,verifier,result_call,0.048493646
64,SECaaS,4,verifier,result_call,0.037426459
64,SECaaS,4,verifier,result_call,0.036626017
64,SECaaS,4,verifier,result_call,0.04572824700000001
64,SECaaS,4,verifier,result_call,0.044745716000000005
64,SECaaS,4,verifier,result_call,0.04843416
64,SECaaS,4,verifier,result_call,0.039584691
64,SECaaS,4,verifier,result_call,0.058441059000000004
64,SECaaS,4,verifier,result_call,0.042920146
64,SECaaS,4,verifier,result_call,0.052589267999999995
64,SECaaS,4,verifier,result_call,0.043524263
64,SECaaS,4,verifier,result_call,0.046450872
64,SECaaS,4,verifier,result_call,0.051260613999999996
64,SECaaS,4,verifier,result_call,0.053513230999999994
64,SECaaS,4,verifier,result_call,0.082785889
64,SECaaS,4,verifier,result_call,0.039815419
64,SECaaS,4,verifier,result_call,0.034962708
64,SECaaS,4,verifier,result_call,0.048391598
64,SECaaS,4,verifier,result_call,0.04429057
64,SECaaS,4,verifier,result_call,0.039460339
64,SECaaS,4,verifier,result_call,0.037980947
64,SECaaS,4,verifier,result_call,0.03751607
64,SECaaS,4,verifier,result_call,0.03907663
64,SECaaS,4,verifier,result_call,0.033783146
64,SECaaS,4,verifier,result_call,0.038884442
64,SECaaS,4,verifier,result_call,0.043935465
64,SECaaS,4,verifier,result_call,0.038060007
64,SECaaS,4,verifier,result_call,0.050322225000000005
64,SECaaS,4,verifier,result_call,0.039465767
64,SECaaS,4,verifier,result_call,0.038243814
64,SECaaS,4,verifier,result_call,0.038797077
64,SECaaS,4,verifier,result_call,0.038473199
64,SECaaS,4,verifier,result_call,0.041242390999999996
64,SECaaS,4,verifier,result_call,0.039409519000000004
64,SECaaS,4,verifier,result_call,0.03702971
64,SECaaS,4,verifier,result_call,0.034372361
64,SECaaS,4,verifier,result_call,0.045159796
64,SECaaS,4,verifier,result_call,0.033464087999999996
64,SECaaS,4,verifier,result_call,0.040241202000000004
64,SECaaS,4,verifier,result_call,0.037980129
64,SECaaS,4,verifier,result_call,0.034068629
64,SECaaS,4,verifier,result_call,0.035720388
64,SECaaS,4,verifier,result_call,0.042350266
64,SECaaS,4,verifier,result_call,0.034946402
64,SECaaS,4,verifier,result_call,0.037734165
64,SECaaS,4,verifier,result_call,0.03672137
64,SECaaS,4,verifier,result_call,0.034932149
64,SECaaS,4,verifier,result_call,0.0369028
64,SECaaS,4,verifier,result_call,0.040125878999999996
64,SECaaS,4,verifier,result_call,0.035205924000000006
64,SECaaS,4,verifier,result_call,0.055718057
64,SECaaS,4,verifier,result_call,0.034546249
64,SECaaS,4,verifier,result_call,0.037408836
64,SECaaS,4,verifier,result_call,0.031915864
64,SECaaS,4,verifier,result_call,0.031504931
64,SECaaS,4,verifier,result_call,0.030688391
64,SECaaS,4,verifier,result_call,0.028910681
64,SECaaS,4,verifier,result_call,0.061694941
64,SECaaS,4,verifier,result_call,0.034064529999999996
64,SECaaS,4,verifier,result_call,0.030494900999999998
64,SECaaS,4,verifier,result_call,0.034045389999999995
64,SECaaS,4,verifier,result_call,0.036770879
64,SECaaS,4,verifier,total_lifecycle,0.140293222
64,SECaaS,4,verifier,total_lifecycle,0.10768624800000001
64,SECaaS,4,verifier,total_lifecycle,0.114612616
64,SECaaS,4,verifier,total_lifecycle,0.082657571
64,SECaaS,4,verifier,total_lifecycle,0.077373893
64,SECaaS,4,verifier,total_lifecycle,0.102319076
64,SECaaS,4,verifier,total_lifecycle,0.091690465
64,SECaaS,4,verifier,total_lifecycle,0.096805405
64,SECaaS,4,verifier,total_lifecycle,0.082542245
64,SECaaS,4,verifier,total_lifecycle,0.10319968299999999
64,SECaaS,4,verifier,total_lifecycle,0.09333081
64,SECaaS,4,verifier,total_lifecycle,0.11374817
64,SECaaS,4,verifier,total_lifecycle,0.094552069
64,SECaaS,4,verifier,total_lifecycle,0.10929879599999999
64,SECaaS,4,verifier,total_lifecycle,0.11164454
64,SECaaS,4,verifier,total_lifecycle,0.134846107
64,SECaaS,4,verifier,total_lifecycle,0.13963024500000001
64,SECaaS,4,verifier,total_lifecycle,0.080602406
64,SECaaS,4,verifier,total_lifecycle,0.081860694
64,SECaaS,4,verifier,total_lifecycle,0.095328091
64,SECaaS,4,verifier,total_lifecycle,0.108901772
64,SECaaS,4,verifier,total_lifecycle,0.102219666
64,SECaaS,4,verifier,total_lifecycle,0.084697663
64,SECaaS,4,verifier,total_lifecycle,0.082682427
64,SECaaS,4,verifier,total_lifecycle,0.082073746
64,SECaaS,4,verifier,total_lifecycle,0.074072959
64,SECaaS,4,verifier,total_lifecycle,0.082431427
64,SECaaS,4,verifier,total_lifecycle,0.091724754
64,SECaaS,4,verifier,total_lifecycle,0.085733683
64,SECaaS,4,verifier,total_lifecycle,0.10430537499999999
64,SECaaS,4,verifier,total_lifecycle,0.080936263
64,SECaaS,4,verifier,total_lifecycle,0.08154188000000001
64,SECaaS,4,verifier,total_lifecycle,0.08191823599999999
64,SECaaS,4,verifier,total_lifecycle,0.111609578
64,SECaaS,4,verifier,total_lifecycle,0.091413549
64,SECaaS,4,verifier,total_lifecycle,0.08838856099999999
64,SECaaS,4,verifier,total_lifecycle,0.08234190200000001
64,SECaaS,4,verifier,total_lifecycle,0.07504992099999999
64,SECaaS,4,verifier,total_lifecycle,0.09043375899999999
64,SECaaS,4,verifier,total_lifecycle,0.077056868
64,SECaaS,4,verifier,total_lifecycle,0.077541047
64,SECaaS,4,verifier,total_lifecycle,0.084361632
64,SECaaS,4,verifier,total_lifecycle,0.08707751
64,SECaaS,4,verifier,total_lifecycle,0.076179192
64,SECaaS,4,verifier,total_lifecycle,0.083168115
64,SECaaS,4,verifier,total_lifecycle,0.078945882
64,SECaaS,4,verifier,total_lifecycle,0.07816449900000001
64,SECaaS,4,verifier,total_lifecycle,0.075634905
64,SECaaS,4,verifier,total_lifecycle,0.073082287
64,SECaaS,4,verifier,total_lifecycle,0.10197271399999999
64,SECaaS,4,verifier,total_lifecycle,0.079991219
64,SECaaS,4,verifier,total_lifecycle,0.071930253
64,SECaaS,4,verifier,total_lifecycle,0.095818708
64,SECaaS,4,verifier,total_lifecycle,0.073740276
64,SECaaS,4,verifier,total_lifecycle,0.074683977
64,SECaaS,4,verifier,total_lifecycle,0.0787393
64,SECaaS,4,verifier,total_lifecycle,0.067500169
64,SECaaS,4,verifier,total_lifecycle,0.06543540299999999
64,SECaaS,4,verifier,total_lifecycle,0.06528761500000001
64,SECaaS,4,verifier,total_lifecycle,0.103754447
