t_rel_s,formation_error,cum_damage,centroid_x,centroid_y,cross_track,along_track,x_robot1,x_robot2,x_robot3,x_robot4,y_robot1,y_robot2,y_robot3,y_robot4,yaw_robot1,yaw_robot2,yaw_robot3,yaw_robot4
64.70,0.0397,2.5567,14.2656,-0.0018,0.0018,14.2182,16.2916,12.2909,12.2927,16.1874,1.9921,1.9926,-1.9963,-1.9958,-0.0002,-0.0001,0.0001,0.0001
64.80,0.0397,2.5607,14.2876,-0.0018,0.0018,14.2401,16.3136,12.3129,12.3147,16.2093,1.9921,1.9926,-1.9963,-1.9958,-0.0002,-0.0001,0.0001,0.0001
64.90,0.0397,2.5647,14.3096,-0.0018,0.0018,14.2621,16.3355,12.3349,12.3367,16.2314,1.9921,1.9926,-1.9963,-1.9958,-0.0002,-0.0001,0.0001,0.0001
65.00,0.0397,2.5686,14.3316,-0.0018,0.0018,14.2841,16.3575,12.3569,12.3587,16.2533,1.9921,1.9926,-1.9963,-1.9958,-0.0002,-0.0001,0.0001,0.0001
65.10,0.0397,2.5726,14.3536,-0.0018,0.0018,14.3061,16.3795,12.3789,12.3807,16.2753,1.9921,1.9926,-1.9963,-1.9958,-0.0002,-0.0001,0.0001,0.0001
65.20,0.0397,2.5766,14.3754,-0.0018,0.0018,14.3280,16.4014,12.4007,12.4025,16.2972,1.9921,1.9926,-1.9963,-1.9958,-0.0001,-0.0001,0.0001,0.0001
65.30,0.0397,2.5805,14.3975,-0.0018,0.0018,14.3500,16.4234,12.4227,12.4245,16.3192,1.9921,1.9926,-1.9963,-1.9958,-0.0001,-0.0001,0.0001,0.0001
65.40,0.0397,2.5845,14.4194,-0.0018,0.0018,14.3719,16.4454,12.4447,12.4465,16.3411,1.9921,1.9926,-1.9963,-1.9958,-0.0002,-0.0001,0.0001,0.0001
65.50,0.0397,2.5885,14.4414,-0.0018,0.0018,14.3939,16.4674,12.4667,12.4685,16.3631,1.9921,1.9926,-1.9962,-1.9958,-0.0002,-0.0001,0.0001,0.0001
65.60,0.0397,2.5924,14.4635,-0.0018,0.0018,14.4160,16.4894,12.4888,12.4905,16.3852,1.9921,1.9926,-1.9962,-1.9958,-0.0002,-0.0001,0.0001,0.0001
65.70,0.0397,2.5964,14.4855,-0.0018,0.0018,14.4380,16.5114,12.5108,12.5125,16.4072,1.9921,1.9926,-1.9962,-1.9958,-0.0002,-0.0001,0.0001,0.0001
65.80,0.0397,2.6004,14.5075,-0.0018,0.0018,14.4600,16.5334,12.5328,12.5346,16.4292,1.9921,1.9926,-1.9962,-1.9958,-0.0002,-0.0001,0.0001,0.0001
65.90,0.0397,2.6043,14.5295,-0.0018,0.0018,14.4820,16.5554,12.5548,12.5566,16.4512,1.9921,1.9926,-1.9962,-1.9958,-0.0002,-0.0001,0.0001,0.0001
66.00,0.0397,2.6083,14.5514,-0.0018,0.0018,14.5040,16.5774,12.5767,12.5785,16.4732,1.9921,1.9926,-1.9962,-1.9958,-0.0002,-0.0001,0.0001,0.0001
66.10,0.0397,2.6123,14.5734,-0.0018,0.0018,14.5259,16.5993,12.5987,12.6004,16.4951,1.9921,1.9926,-1.9962,-1.9958,-0.0002,-0.0001,0.0001,0.0001
66.20,0.0397,2.6162,14.5954,-0.0018,0.0018,14.5479,16.6213,12.6207,12.6224,16.5171,1.9921,1.9926,-1.9962,-1.9957,-0.0002,-0.0001,0.0001,0.0001
66.30,0.0397,2.6202,14.6174,-0.0018,0.0018,14.5699,16.6433,12.6427,12.6445,16.5391,1.9921,1.9926,-1.9962,-1.9957,-0.0002,-0.0001,0.0001,0.0001
66.40,0.0397,2.6242,14.6394,-0.0018,0.0018,14.5919,16.6653,12.6647,12.6665,16.5611,1.9921,1.9926,-1.9962,-1.9957,-0.0002,-0.0001,0.0001,0.0001
66.50,0.0397,2.6281,14.6614,-0.0018,0.0018,14.6139,16.6874,12.6867,12.6885,16.5831,1.9921,1.9926,-1.9962,-1.9957,-0.0002,-0.0001,0.0001,0.0001
66.60,0.0397,2.6321,14.6834,-0.0018,0.0018,14.6359,16.7093,12.7087,12.7105,16.6051,1.9920,1.9926,-1.9962,-1.9957,-0.0002,-0.0001,0.0001,0.0001
66.70,0.0397,2.6361,14.7054,-0.0018,0.0018,14.6579,16.7313,12.7307,12.7325,16.6271,1.9920,1.9926,-1.9962,-1.9957,-0.0002,-0.0001,0.0001,0.0001
66.80,0.0397,2.6400,14.7274,-0.0018,0.0018,14.6799,16.7533,12.7527,12.7545,16.6491,1.9920,1.9926,-1.9962,-1.9957,-0.0002,-0.0001,0.0001,0.0001
66.90,0.0397,2.6440,14.7494,-0.0018,0.0018,14.7019,16.7753,12.7747,12.7764,16.6711,1.9920,1.9926,-1.9962,-1.9957,-0.0002,-0.0001,0.0001,0.0001
67.00,0.0397,2.6480,14.7714,-0.0018,0.0018,14.7239,16.7973,12.7967,12.7985,16.6931,1.9920,1.9926,-1.9962,-1.9957,-0.0002,-0.0001,0.0001,0.0001
67.10,0.0397,2.6519,14.7934,-0.0018,0.0018,14.7459,16.8193,12.8187,12.8204,16.7151,1.9920,1.9925,-1.9962,-1.9957,-0.0002,-0.0001,0.0001,0.0001
67.20,0.0397,2.6559,14.8154,-0.0018,0.0018,14.7679,16.8413,12.8407,12.8424,16.7371,1.9920,1.9925,-1.9962,-1.9957,-0.0002,-0.0001,0.0001,0.0001
67.30,0.0397,2.6599,14.8373,-0.0018,0.0018,14.7898,16.8632,12.8626,12.8643,16.7590,1.9920,1.9925,-1.9962,-1.9957,-0.0002,-0.0001,0.0001,0.0001
67.40,0.0397,2.6639,14.8592,-0.0018,0.0018,14.8117,16.8852,12.8845,12.8863,16.7809,1.9920,1.9925,-1.9962,-1.9957,-0.0002,-0.0001,0.0001,0.0001
67.50,0.0397,2.6678,14.8812,-0.0018,0.0018,14.8337,16.9071,12.9065,12.9083,16.8029,1.9920,1.9925,-1.9962,-1.9957,-0.0002,-0.0001,0.0001,0.0001
67.60,0.0397,2.6718,14.9032,-0.0018,0.0018,14.8557,16.9292,12.9285,12.9303,16.8249,1.9920,1.9925,-1.9962,-1.9957,-0.0002,-0.0001,0.0001,0.0001
67.70,0.0397,2.6758,14.9253,-0.0018,0.0018,14.8778,16.9512,12.9505,12.9523,16.8470,1.9920,1.9925,-1.9962,-1.9957,-0.0002,-0.0001,0.0001,0.0001
67.80,0.0397,2.6797,14.9472,-0.0018,0.0018,14.8998,16.9732,12.9725,12.9743,16.8690,1.9920,1.9925,-1.9962,-1.9957,-0.0002,-0.0001,0.0001,0.0001
67.90,0.0397,2.6837,14.9694,-0.0018,0.0018,14.9219,16.9953,12.9947,12.9964,16.8911,1.9920,1.9925,-1.9962,-1.9957,-0.0002,-0.0001,0.0001,0.0001
68.00,0.0397,2.6877,14.9914,-0.0018,0.0018,14.9439,17.0173,13.0167,13.0185,16.9131,1.9920,1.9925,-1.9962,-1.9957,-0.0002,-0.0001,0.0001,0.0001
68.10,0.0397,2.6916,15.0134,-0.0018,0.0018,14.9659,17.0393,13.0387,13.0405,16.9351,1.9920,1.9925,-1.9962,-1.9957,-0.0002,-0.0001,0.0001,0.0001
68.20,0.0397,2.6956,15.0354,-0.0018,0.0018,14.9879,17.0613,13.0607,13.0625,16.9571,1.9920,1.9925,-1.9962,-1.9957,-0.0002,-0.0001,0.0001,0.0001
68.30,0.0397,2.6996,15.0572,-0.0018,0.0018,15.0097,17.0831,13.0825,13.0842,16.9789,1.9920,1.9925,-1.9962,-1.9957,-0.0002,-0.0001,0.0001,0.0001
68.40,0.0397,2.7035,15.0793,-0.0018,0.0018,15.0318,17.1052,13.1046,13.1063,17.0010,1.9920,1.9925,-1.9962,-1.9957,-0.0002,-0.0001,0.0001,0.0001
68.50,0.0397,2.7075,15.1013,-0.0018,0.0017,15.0538,17.1272,13.1266,13.1283,17.0230,1.9920,1.9925,-1.9959,-1.9957,-0.0002,-0.0001,0.0567,0.0001
68.60,0.0398,2.7115,15.1231,-0.0010,0.0010,15.0757,17.1493,13.1486,13.1497,17.0450,1.9920,1.9925,-1.9929,-1.9957,-0.0000,0.0000,0.2281,0.0002
68.70,0.0403,2.7155,15.1448,0.0006,0.0007,15.0973,17.1713,13.1707,13.1701,17.0671,1.9920,1.9925,-1.9863,-1.9957,0.0010,0.0017,0.4068,0.0007
68.80,0.0404,2.7195,15.1645,0.0023,0.0024,15.1170,17.1933,13.1926,13.1829,17.0891,1.9920,1.9926,-1.9796,-1.9956,0.0049,0.0054,0.5850,0.0028
68.90,0.0402,2.7236,15.1819,0.0031,0.0032,15.1344,17.2153,13.2146,13.1865,17.1111,1.9922,1.9928,-1.9769,-1.9955,0.0125,0.0127,0.7635,0.0066
69.00,0.0420,2.7277,15.1983,0.0033,0.0034,15.1509,17.2373,13.2366,13.1864,17.1331,1.9926,1.9931,-1.9772,-1.9954,0.0213,0.0213,0.9438,0.0110
69.10,0.0462,2.7321,15.2148,0.0036,0.0036,15.1673,17.2592,13.2586,13.1862,17.1551,1.9931,1.9937,-1.9775,-1.9951,0.0284,0.0283,1.1237,0.0146
69.20,0.0510,2.7369,15.2312,0.0039,0.0040,15.1838,17.2812,13.2806,13.1861,17.1770,1.9938,1.9944,-1.9778,-1.9947,0.0339,0.0336,1.3031,0.0175
69.30,0.0562,2.7423,15.2477,0.0043,0.0044,15.2002,17.3032,13.3025,13.1861,17.1990,1.9946,1.9952,-1.9781,-1.9943,0.0377,0.0374,1.4828,0.0198
69.40,0.0614,2.7482,15.2642,0.0048,0.0048,15.2167,17.3251,13.3245,13.1861,17.2209,1.9955,1.9960,-1.9785,-1.9938,0.0400,0.0397,1.6621,0.0217
69.50,0.0667,2.7546,15.2807,0.0053,0.0053,15.2332,17.3471,13.3465,13.1862,17.2430,1.9964,1.9969,-1.9788,-1.9934,0.0411,0.0408,1.8422,0.0232
69.60,0.0714,2.7615,15.2965,0.0057,0.0058,15.2490,17.3677,13.3671,13.1863,17.2649,1.9972,1.9977,-1.9791,-1.9928,0.0368,0.0367,2.0215,0.0246
69.70,0.0753,2.7688,15.3116,0.0062,0.0062,15.2641,17.3868,13.3862,13.1865,17.2869,1.9979,1.9984,-1.9793,-1.9923,0.0336,0.0337,2.2011,0.0258
69.80,0.0787,2.7765,15.3261,0.0065,0.0066,15.2786,17.4046,13.4041,13.1867,17.3089,1.9985,1.9990,-1.9796,-1.9917,0.0310,0.0313,2.3810,0.0268
69.90,0.0815,2.7845,15.3401,0.0069,0.0070,15.2926,17.4214,13.4209,13.1870,17.3309,1.9990,1.9995,-1.9798,-1.9911,0.0287,0.0290,2.5609,0.0276
70.00,0.0841,2.7928,15.3535,0.0073,0.0073,15.3060,17.4369,13.4368,13.1873,17.3528,1.9994,2.0000,-1.9799,-1.9905,0.0267,0.0309,2.7402,0.0282
70.10,0.0899,2.8015,15.3668,0.0076,0.0077,15.3193,17.4517,13.4528,13.1877,17.3749,1.9998,2.0005,-1.9800,-1.9899,0.0290,0.0305,2.9201,0.0286
70.20,0.0963,2.8108,15.3799,0.0080,0.0080,15.3324,17.4668,13.4678,13.1880,17.3969,2.0003,2.0009,-1.9800,-1.9892,0.0293,0.0272,3.1003,0.0288
70.30,0.1023,2.8207,15.3924,0.0083,0.0084,15.3449,17.4810,13.4815,13.1883,17.4189,2.0007,2.0013,-1.9800,-1.9886,0.0267,0.0279,-3.0032,0.0290
70.40,0.1083,2.8313,15.4047,0.0087,0.0088,15.3572,17.4945,13.4948,13.1886,17.4409,2.0010,2.0017,-1.9799,-1.9880,0.0282,0.0287,-2.8237,0.0292
70.50,0.1142,2.8424,15.4168,0.0091,0.0092,15.3693,17.5077,13.5077,13.1889,17.4629,2.0014,2.0020,-1.9797,-1.9873,0.0295,0.0291,-2.6438,0.0293
70.60,0.1200,2.8541,15.4287,0.0095,0.0096,15.3812,17.5205,13.5204,13.1892,17.4848,2.0018,2.0024,-1.9795,-1.9867,0.0305,0.0295,-2.4643,0.0295
70.70,0.1258,2.8664,15.4405,0.0099,0.0100,15.3930,17.5330,13.5328,13.1895,17.5068,2.0022,2.0028,-1.9793,-1.9860,0.0314,0.0302,-2.2846,0.0298
70.80,0.1314,2.8793,15.4520,0.0103,0.0104,15.4045,17.5453,13.5450,13.1896,17.5279,2.0026,2.0032,-1.9790,-1.9854,0.0324,0.0310,-2.1048,0.0303
70.90,0.1367,2.8927,15.4626,0.0108,0.0108,15.4151,17.5573,13.5570,13.1898,17.5464,2.0030,2.0035,-1.9787,-1.9848,0.0335,0.0321,-1.9254,0.0332
71.00,0.1415,2.9066,15.4724,0.0112,0.0112,15.4249,17.5690,13.5687,13.1898,17.5621,2.0034,2.0039,-1.9784,-1.9843,0.0347,0.0334,-1.7458,0.0335
71.10,0.1460,2.9209,15.4814,0.0116,0.0116,15.4340,17.5802,13.5799,13.1898,17.5758,2.0038,2.0043,-1.9780,-1.9838,0.0362,0.0350,-1.5660,0.0345
71.20,0.1502,2.9358,15.4897,0.0119,0.0120,15.4422,17.5907,13.5904,13.1898,17.5880,2.0042,2.0047,-1.9777,-1.9834,0.0379,0.0370,-1.3867,0.0360
71.30,0.1541,2.9510,15.4974,0.0123,0.0124,15.4499,17.6006,13.6004,13.1897,17.5989,2.0045,2.0051,-1.9773,-1.9830,0.0399,0.0392,-1.2069,0.0380
71.40,0.1577,2.9666,15.5044,0.0127,0.0127,15.4569,17.6098,13.6096,13.1895,17.6088,2.0049,2.0054,-1.9771,-1.9826,0.0421,0.0417,-1.0276,0.0404
71.50,0.1610,2.9825,15.5109,0.0130,0.0131,15.4634,17.6184,13.6182,13.1893,17.6178,2.0053,2.0058,-1.9768,-1.9822,0.0445,0.0444,-0.8478,0.0431
71.60,0.1641,2.9987,15.5168,0.0133,0.0134,15.4693,17.6262,13.6260,13.1890,17.6259,2.0057,2.0062,-1.9766,-1.9819,0.0471,0.0473,-0.6701,0.0461
71.70,0.1670,3.0153,15.5223,0.0137,0.0137,15.4748,17.6334,13.6337,13.1887,17.6332,2.0060,2.0065,-1.9764,-1.9815,0.0500,0.0502,-0.4908,0.0494
71.80,0.1696,3.0321,15.5273,0.0139,0.0140,15.4798,17.6403,13.6406,13.1884,17.6398,2.0064,2.0069,-1.9763,-1.9812,0.0528,0.0533,-0.3108,0.0528
71.90,0.1721,3.0492,15.5319,0.0142,0.0143,15.4844,17.6466,13.6467,13.1881,17.6462,2.0067,2.0072,-1.9762,-1.9808,0.0556,0.0563,-0.1315,0.0561
72.00,0.1728,3.0665,15.5371,0.0145,0.0145,15.4896,17.6523,13.6523,13.1918,17.6520,2.0070,2.0075,-1.9763,-1.9805,0.0582,0.0589,0.0467,0.0589
72.10,0.1699,3.0836,15.5445,0.0152,0.0152,15.4970,17.6576,13.6576,13.2051,17.6575,2.0073,2.0079,-1.9743,-1.9802,0.0598,0.0606,0.2259,0.0609
72.20,0.1647,3.1003,15.5540,0.0171,0.0172,15.5065,17.6637,13.6636,13.2251,17.6635,2.0077,2.0082,-1.9677,-1.9798,0.0617,0.0625,0.4067,0.0630
72.30,0.1637,3.1167,15.5649,0.0193,0.0194,15.5174,17.6750,13.6745,13.2383,17.6716,2.0084,2.0090,-1.9608,-1.9792,0.0639,0.0731,0.5877,0.0758
72.40,0.1650,3.1332,15.5713,0.0205,0.0206,15.5239,17.6821,13.6815,13.2422,17.6796,2.0089,2.0095,-1.9579,-1.9786,0.0925,0.0988,0.7668,0.0989
72.50,0.1678,3.1498,15.5767,0.0211,0.0211,15.5292,17.6890,13.6886,13.2420,17.6874,2.0097,2.0103,-1.9581,-1.9777,0.1262,0.1292,0.9467,0.1262
72.60,0.1704,3.1667,15.5818,0.0217,0.0217,15.5343,17.6955,13.6952,13.2419,17.6947,2.0106,2.0113,-1.9584,-1.9767,0.1550,0.1552,1.1264,0.1478
72.70,0.1727,3.1839,15.5865,0.0224,0.0224,15.5390,17.7017,13.7013,13.2418,17.7013,2.0116,2.0123,-1.9587,-1.9756,0.1778,0.1761,1.3059,0.1663
72.80,0.1748,3.2013,15.5908,0.0231,0.0231,15.5433,17.7073,13.7069,13.2418,17.7070,2.0127,2.0134,-1.9591,-1.9746,0.1960,0.1916,1.4855,0.1835
72.90,0.1768,3.2188,15.5947,0.0238,0.0238,15.5472,17.7124,13.7122,13.2418,17.7123,2.0138,2.0144,-1.9594,-1.9736,0.2086,0.2023,1.6650,0.1963
73.00,0.1785,3.2366,15.5983,0.0245,0.0245,15.5508,17.7172,13.7170,13.2419,17.7172,2.0148,2.0154,-1.9598,-1.9726,0.2165,0.2091,1.8447,0.2053
73.10,0.1801,3.2545,15.6017,0.0251,0.0251,15.5542,17.7216,13.7215,13.2420,17.7216,2.0158,2.0164,-1.9601,-1.9717,0.2206,0.2129,2.0243,0.2114
73.20,0.1816,3.2726,15.6048,0.0257,0.0257,15.5573,17.7257,13.7256,13.2422,17.7257,2.0167,2.0173,-1.9604,-1.9708,0.2218,0.2142,2.2037,0.2149
73.30,0.1829,3.2908,15.6077,0.0263,0.0263,15.5602,17.7295,13.7294,13.2424,17.7295,2.0175,2.0181,-1.9606,-1.9700,0.2204,0.2135,2.3833,0.2161
73.40,0.1841,3.3092,15.6104,0.0268,0.0268,15.5629,17.7329,13.7331,13.2427,17.7330,2.0183,2.0189,-1.9608,-1.9692,0.2171,0.2109,2.5622,0.2154
73.50,0.1852,3.3277,15.6129,0.0273,0.0273,15.5655,17.7362,13.7365,13.2430,17.7361,2.0190,2.0196,-1.9610,-1.9685,0.2124,0.2074,2.7419,0.2131
73.60,0.1862,3.3462,15.6153,0.0278,0.0278,15.5678,17.7393,13.7395,13.2433,17.7392,2.0197,2.0202,-1.9610,-1.9679,0.2064,0.2031,2.9215,0.2096
73.70,0.1871,3.3649,15.6175,0.0282,0.0282,15.5700,17.7421,13.7422,13.2436,17.7421,2.0203,2.0208,-1.9610,-1.9673,0.2005,0.1988,1.3252,0.2053
73.80,0.1880,3.3836,15.6196,0.0286,0.0287,15.5721,17.7448,13.7448,13.2440,17.7447,2.0208,2.0213,-1.9610,-1.9667,0.1951,0.1949,-3.0028,0.2010
73.90,0.1888,3.4025,15.6215,0.0290,0.0290,15.5740,17.7472,13.7473,13.2443,17.7472,2.0213,2.0218,-1.9609,-1.9662,0.1904,0.1916,-2.8235,0.1969
74.00,0.1895,3.4214,15.6233,0.0294,0.0294,15.5758,17.7495,13.7495,13.2446,17.7495,2.0217,2.0222,-1.9607,-1.9657,0.1869,0.1891,-2.6443,0.1933
74.10,0.1902,3.4404,15.6250,0.0297,0.0298,15.5775,17.7517,13.7517,13.2449,17.7517,2.0221,2.0226,-1.9605,-1.9653,0.1847,0.1878,-2.4648,0.1908
74.20,0.1909,3.4594,15.6265,0.0301,0.0301,15.5791,17.7537,13.7537,13.2451,17.7537,2.0225,2.0230,-1.9603,-1.9649,0.1845,0.1880,-2.2855,0.1897
74.30,0.1915,3.4785,15.6280,0.0304,0.0305,15.5805,17.7555,13.7555,13.2453,17.7556,2.0228,2.0234,-1.9600,-1.9646,0.1863,0.1900,-2.1058,0.1905
74.40,0.1921,3.4977,15.6293,0.0307,0.0308,15.5818,17.7573,13.7572,13.2454,17.7573,2.0232,2.0237,-1.9597,-1.9642,0.1905,0.1940,-1.9262,0.1935
74.50,0.1927,3.5170,15.6305,0.0311,0.0311,15.5830,17.7589,13.7588,13.2455,17.7589,2.0235,2.0240,-1.9594,-1.9639,0.1972,0.2003,-1.7470,0.1991
74.60,0.1932,3.5363,15.6316,0.0314,0.0314,15.5842,17.7604,13.7603,13.2455,17.7604,2.0238,2.0243,-1.9590,-1.9636,0.2067,0.2093,-1.5676,0.2075
74.70,0.1938,3.5556,15.6327,0.0317,0.0317,15.5852,17.7617,13.7617,13.2454,17.7618,2.0241,2.0246,-1.9587,-1.9633,0.2192,0.2210,-1.3883,0.2190
74.80,0.1943,3.5750,15.6336,0.0320,0.0320,15.5861,17.7630,13.7630,13.2453,17.7630,2.0244,2.0249,-1.9584,-1.9630,0.2346,0.2356,-1.2091,0.2336
74.90,0.1948,3.5945,15.6344,0.0323,0.0323,15.5869,17.7641,13.7641,13.2452,17.7642,2.0247,2.0252,-1.9581,-1.9627,0.2527,0.2530,-1.0297,0.2512
75.00,0.1952,3.6140,15.6351,0.0325,0.0326,15.5876,17.7652,13.7652,13.2450,17.7652,2.0249,2.0255,-1.9578,-1.9625,0.2733,0.2729,-0.8515,0.2715
75.10,0.1957,3.6335,15.6358,0.0328,0.0329,15.5883,17.7661,13.7662,13.2447,17.7661,2.0252,2.0258,-1.9576,-1.9622,0.2970,0.2963,-0.6722,0.2949
75.20,0.1961,3.6531,15.6364,0.0330,0.0331,15.5889,17.7670,13.7671,13.2444,17.7670,2.0255,2.0261,-1.9574,-1.9619,0.3235,0.3224,-0.4921,0.3213
75.30,0.1965,3.6727,15.6369,0.0333,0.0333,15.5894,17.7678,13.7678,13.2441,17.7677,2.0258,2.0263,-1.9573,-1.9617,0.3516,0.3507,-0.3125,0.3495
75.40,0.1968,3.6924,15.6373,0.0335,0.0335,15.5899,17.7685,13.7685,13.2440,17.7684,2.0260,2.0266,-1.9573,-1.9614,0.3804,0.3798,-0.1329,0.3781
75.50,0.1946,3.7120,15.6397,0.0337,0.0338,15.5923,17.7694,13.7694,13.2508,17.7694,2.0264,2.0269,-1.9574,-1.9610,0.4067,0.4065,0.0462,0.4040
75.60,0.1897,3.7312,15.6464,0.0354,0.0354,15.5989,17.7725,13.7728,13.2674,17.7729,2.0277,2.0284,-1.9550,-1.9595,0.3869,0.3920,0.2257,0.3784
75.70,0.1822,3.7498,15.6517,0.0372,0.0372,15.6043,17.7728,13.7731,13.2878,17.7732,2.0279,2.0286,-1.9484,-1.9594,0.3354,0.3372,0.4050,0.3257
75.80,0.1783,3.7678,15.6570,0.0395,0.0396,15.6095,17.7755,13.7756,13.3011,17.7758,2.0287,2.0294,-1.9414,-1.9586,0.2988,0.2975,0.5846,0.2902
75.90,0.1784,3.7856,15.6611,0.0412,0.0412,15.6136,17.7796,13.7796,13.3052,17.7799,2.0300,2.0306,-1.9384,-1.9574,0.2898,0.2865,0.7641,0.2829
76.00,0.1800,3.8036,15.6643,0.0421,0.0422,15.6168,17.7840,13.7840,13.3050,17.7843,2.0313,2.0318,-1.9386,-1.9561,0.2927,0.2886,0.9425,0.2880
76.10,0.1816,3.8216,15.6674,0.0430,0.0430,15.6199,17.7882,13.7882,13.3049,17.7884,2.0326,2.0331,-1.9388,-1.9549,0.2981,0.2948,1.1225,0.2958
76.20,0.1830,3.8399,15.6703,0.0438,0.0438,15.6228,17.7921,13.7920,13.3048,17.7922,2.0337,2.0343,-1.9392,-1.9537,0.3028,0.3005,1.3009,0.3026
76.30,0.1844,3.8582,15.6729,0.0445,0.0446,15.6254,17.7956,13.7955,13.3047,17.7957,2.0348,2.0354,-1.9395,-1.9526,0.3054,0.3040,1.4807,0.3070
76.40,0.1855,3.8767,15.6753,0.0452,0.0453,15.6278,17.7988,13.7988,13.3048,17.7989,2.0359,2.0364,-1.9398,-1.9516,0.3054,0.3049,1.6602,0.3086
76.50,0.1866,3.8953,15.6776,0.0458,0.0459,15.6301,17.8018,13.8018,13.3049,17.8019,2.0368,2.0373,-1.9401,-1.9506,0.3031,0.3034,1.8396,0.3074
76.60,0.1876,3.9141,15.6797,0.0464,0.0464,15.6322,17.8046,13.8045,13.3050,17.8046,2.0377,2.0382,-1.9404,-1.9498,0.2988,0.2998,2.0181,0.3038
76.70,0.1884,3.9329,15.6817,0.0469,0.0470,15.6342,17.8071,13.8072,13.3052,17.8071,2.0384,2.0390,-1.9407,-1.9490,0.2925,0.2942,2.1976,0.2978
76.80,0.1892,3.9517,15.6835,0.0474,0.0474,15.6360,17.8094,13.8097,13.3054,17.8094,2.0391,2.0397,-1.9410,-1.9483,0.2845,0.2861,2.3767,0.2898
76.90,0.1899,3.9707,15.6852,0.0478,0.0479,15.6377,17.8117,13.8119,13.3057,17.8116,2.0398,2.0404,-1.9412,-1.9477,0.2749,0.2765,2.5562,0.2799
77.00,0.1906,3.9897,15.6868,0.0482,0.0483,15.6394,17.8138,13.8139,13.3060,17.8137,2.0404,2.0409,-1.9414,-1.9471,0.2643,0.2655,2.7358,0.2687
77.10,0.1912,4.0088,15.6884,0.0486,0.0486,15.6409,17.8157,13.8158,13.3063,17.8156,2.0409,2.0414,-1.9414,-1.9466,0.2541,0.2542,2.9149,0.2578
77.20,0.1917,4.0280,15.6898,0.0489,0.0490,15.6423,17.8175,13.8175,13.3066,17.8175,2.0413,2.0419,-1.9415,-1.9461,0.2439,0.2438,1.8387,0.2467
77.30,0.1922,4.0472,15.6911,0.0492,0.0493,15.6437,17.8192,13.8192,13.3070,17.8192,2.0417,2.0423,-1.9414,-1.9457,0.2342,0.2340,-3.0099,0.2361
77.40,0.1927,4.0664,15.6924,0.0495,0.0496,15.6449,17.8208,13.8208,13.3073,17.8208,2.0421,2.0427,-1.9413,-1.9453,0.2257,0.2255,-2.8307,0.2267
77.50,0.1931,4.0857,15.6936,0.0498,0.0499,15.6461,17.8222,13.8222,13.3076,17.8223,2.0424,2.0430,-1.9412,-1.9449,0.2189,0.2188,-2.6518,0.2190
77.60,0.1936,4.1050,15.6947,0.0501,0.0502,15.6472,17.8236,13.8236,13.3079,17.8237,2.0428,2.0433,-1.9410,-1.9446,0.2144,0.2143,-2.4724,0.2137
77.70,0.1940,4.1244,15.6958,0.0504,0.0504,15.6483,17.8249,13.8249,13.3081,17.8250,2.0430,2.0436,-1.9407,-1.9444,0.2125,0.2126,-2.2929,0.2112
77.80,0.1943,4.1438,15.6967,0.0507,0.0507,15.6492,17.8262,13.8262,13.3083,17.8262,2.0433,2.0438,-1.9404,-1.9441,0.2137,0.2138,-2.1137,0.2121
77.90,0.1947,4.1633,15.6976,0.0509,0.0510,15.6501,17.8273,13.8273,13.3084,17.8273,2.0436,2.0441,-1.9401,-1.9438,0.2183,0.2185,-1.9348,0.2166
78.00,0.1951,4.1828,15.6984,0.0512,0.0512,15.6509,17.8284,13.8284,13.3085,17.8284,2.0438,2.0443,-1.9398,-1.9436,0.2267,0.2269,-1.7559,0.2250
78.10,0.1955,4.2023,15.6991,0.0514,0.0515,15.6517,17.8293,13.8293,13.3085,17.8294,2.0440,2.0446,-1.9394,-1.9434,0.2391,0.2393,-1.5766,0.2376
78.20,0.1958,4.2219,15.6998,0.0517,0.0517,15.6523,17.8302,13.8302,13.3085,17.8303,2.0442,2.0448,-1.9391,-1.9432,0.2557,0.2557,-1.3976,0.2545
78.30,0.1962,4.2415,15.7004,0.0519,0.0520,15.6529,17.8311,13.8311,13.3084,17.8311,2.0445,2.0450,-1.9388,-1.9429,0.2766,0.2765,-1.2186,0.2759
78.40,0.1965,4.2611,15.7009,0.0522,0.0522,15.6534,17.8318,13.8319,13.3082,17.8318,2.0447,2.0453,-1.9385,-1.9427,0.3024,0.3017,-1.0395,0.3022
78.50,0.1969,4.2808,15.7014,0.0524,0.0525,15.6539,17.8325,13.8326,13.3080,17.8325,2.0449,2.0455,-1.9382,-1.9425,0.3325,0.3327,-0.8604,0.3325
78.60,0.1972,4.3005,15.7018,0.0526,0.0527,15.6543,17.8331,13.8332,13.3077,17.8331,2.0451,2.0457,-1.9380,-1.9423,0.3673,0.3686,-0.6812,0.3672
78.70,0.1975,4.3202,15.7021,0.0528,0.0529,15.6546,17.8336,13.8337,13.3074,17.8336,2.0453,2.0459,-1.9378,-1.9421,0.4057,0.4083,-0.5024,0.4058
78.80,0.1978,4.3400,15.7024,0.0530,0.0531,15.6549,17.8341,13.8342,13.3071,17.8341,2.0456,2.0461,-1.9377,-1.9419,0.4434,0.4470,-0.3240,0.4432
